date,item,buy,sell,repay,prev,balance
2018-05-03,融券(交易單位),29826,44378,708,322951,336795
2018-05-03,融資(交易單位),201629,190916,11126,9054504,9054091
2018-05-03,融資金額(仟元),5184025,4906384,198611,174455551,174534581
