date,item,buy,sell,repay,prev,balance
2017-04-19,融券(交易單位),27343,39175,7896,234182,238118
2017-04-19,融資(交易單位),306750,306410,7585,8837064,8829819
2017-04-19,融資金額(仟元),5467631,4965278,95641,142631746,143038458
