date,item,buy,sell,repay,prev,balance
2023-04-18,融券(交易單位),21298,22104,2718,235164,233252
2023-04-18,融資(交易單位),288666,301588,9707,7047155,7024526
2023-04-18,融資金額(仟元),10617442,9975895,219085,175517433,175939894
