date,item,buy,sell,repay,prev,balance
2017-05-17,融券(交易單位),19496,24691,2851,386491,388835
2017-05-17,融資(交易單位),207248,185942,6504,8706948,8721750
2017-05-17,融資金額(仟元),4736235,4101760,128302,141861886,142368059
