date,item,buy,sell,repay,prev,balance
2023-02-16,融券(交易單位),20278,22247,832,530313,531450
2023-02-16,融資(交易單位),266089,235288,2706,6480210,6508305
2023-02-16,融資金額(仟元),8229353,7486764,136198,157101383,157707773
