date,item,buy,sell,repay,prev,balance
2019-07-25,融券(交易單位),18802,32703,740,713745,726906
2019-07-25,融資(交易單位),272282,241110,4046,7444143,7471269
2019-07-25,融資金額(仟元),6498892,5620015,96835,128700183,129482225
