date,item,buy,sell,repay,prev,balance
2018-01-03,融券(交易單位),28874,32502,2624,554284,555288
2018-01-03,融資(交易單位),381064,399700,4460,9550049,9526953
2018-01-03,融資金額(仟元),8038142,7863530,63250,173181100,173292462
