date,item,buy,sell,repay,prev,balance
2025-07-01,融券(交易單位),15182,19842,2797,222033,223896
2025-07-01,融資(交易單位),185645,203208,4471,6834529,6812495
2025-07-01,融資金額(仟元),10473703,11402415,202520,226292649,225161417
