date,item,buy,sell,repay,prev,balance
2016-04-13,融券(交易單位),22825,41906,2034,236706,253753
2016-04-13,融資(交易單位),239799,299297,5840,8954238,8888900
2016-04-13,融資金額(仟元),4523021,5466383,103823,139324546,138277361
