date,item,buy,sell,repay,prev,balance
2017-08-29,融券(交易單位),27031,47784,1748,446445,465450
2017-08-29,融資(交易單位),425855,332518,7610,8690794,8776521
2017-08-29,融資金額(仟元),7843010,6222510,92998,150909296,152436798
