date,item,buy,sell,repay,prev,balance
2025-09-16,融券(交易單位),21383,31405,5809,294399,298612
2025-09-16,融資(交易單位),284329,266538,5370,7262258,7274679
2025-09-16,融資金額(仟元),14050642,12003436,401181,264210665,265856690
