date,item,buy,sell,repay,prev,balance
2019-04-26,融券(交易單位),46667,39213,1038,709485,700993
2019-04-26,融資(交易單位),234269,276619,5336,7568869,7521183
2019-04-26,融資金額(仟元),5235263,5593419,112078,132786903,132316669
