date,item,buy,sell,repay,prev,balance
2018-03-15,融券(交易單位),33090,23894,2027,487976,476753
2018-03-15,融資(交易單位),269773,225242,3353,9025578,9066756
2018-03-15,融資金額(仟元),6800347,5282103,97799,168889851,170310296
