date,item,buy,sell,repay,prev,balance
2021-01-20,融券(交易單位),57075,48882,29007,1068133,1030933
2021-01-20,融資(交易單位),551821,723562,8597,8830320,8649982
2021-01-20,融資金額(仟元),15215931,19790112,221872,198027971,193231918
