date,item,buy,sell,repay,prev,balance
2015-07-24,融券(交易單位),38176,54540,1433,340725,355656
2015-07-24,融資(交易單位),205346,240039,11296,10324000,10278011
2015-07-24,融資金額(仟元),4112018,4892928,450061,175843519,174612548
