date,item,buy,sell,repay,prev,balance
2015-09-18,融券(交易單位),24906,26229,4218,563985,561090
2015-09-18,融資(交易單位),364163,293592,12454,8577013,8635129
2015-09-18,融資金額(仟元),6103907,5261008,242206,126787083,127387776
