date,item,buy,sell,repay,prev,balance
2021-04-16,融券(交易單位),106273,57393,2943,526767,474944
2021-04-16,融資(交易單位),802248,710705,8919,9449970,9532594
2021-04-16,融資金額(仟元),22047835,19429243,199314,245359107,247778385
