date,item,buy,sell,repay,prev,balance
2021-06-01,融券(交易單位),31099,51099,7941,551036,563095
2021-06-01,融資(交易單位),760938,667937,4178,8749062,8837885
2021-06-01,融資金額(仟元),26322674,20121092,123288,234047805,240126099
