date,item,buy,sell,repay,prev,balance
2024-05-31,融券(交易單位),20574,21978,1271,261098,261231
2024-05-31,融資(交易單位),370178,367757,5655,8674200,8670966
2024-05-31,融資金額(仟元),17444051,16746835,197117,299032337,299532435
