date,item,buy,sell,repay,prev,balance
2018-01-02,融券(交易單位),26944,39893,7641,548976,554284
2018-01-02,融資(交易單位),316121,289091,4527,9527548,9550051
2018-01-02,融資金額(仟元),5987365,5644184,108781,172997211,173231611
