date,item,buy,sell,repay,prev,balance
2017-05-04,融券(交易單位),17037,32692,392,332216,347479
2017-05-04,融資(交易單位),242229,212400,3943,8808405,8834291
2017-05-04,融資金額(仟元),4646115,4099001,82481,142916648,143381281
