date,item,buy,sell,repay,prev,balance
2026-04-23,融券(交易單位),34088,38905,2889,185944,187872
2026-04-23,融資(交易單位),680050,802380,6002,8630029,8501697
2026-04-23,融資金額(仟元),49439790,56827959,330051,438545241,430827021
