date,item,buy,sell,repay,prev,balance
2024-08-08,融券(交易單位),19764,37200,4342,232062,245156
2024-08-08,融資(交易單位),291233,228878,7261,8298583,8353677
2024-08-08,融資金額(仟元),12271389,9730387,443563,291654137,293751576
