date,item,buy,sell,repay,prev,balance
2025-05-13,融券(交易單位),15731,26383,9223,247936,249365
2025-05-13,融資(交易單位),285221,283239,9687,6440126,6432421
2025-05-13,融資金額(仟元),13174764,12540983,237304,210111994,210508471
