date,item,buy,sell,repay,prev,balance
2016-12-12,融券(交易單位),36433,24999,5466,511435,494535
2016-12-12,融資(交易單位),325797,325454,12659,8620050,8607734
2016-12-12,融資金額(仟元),5416636,5364467,145580,130004284,129910873
