date,item,buy,sell,repay,prev,balance
2017-12-15,融券(交易單位),31076,38968,3221,565102,569773
2017-12-15,融資(交易單位),249318,228286,7002,9437447,9451477
2017-12-15,融資金額(仟元),5112306,4750995,156370,172558779,172763720
