date,item,buy,sell,repay,prev,balance
2020-03-05,融券(交易單位),25774,49552,1772,880542,902548
2020-03-05,融資(交易單位),240799,272695,6525,6827549,6789128
2020-03-05,融資金額(仟元),5742500,6533658,145898,136136454,135199398
