date,item,buy,sell,repay,prev,balance
2025-04-16,融券(交易單位),15288,27009,10530,142049,143240
2025-04-16,融資(交易單位),239293,180233,7929,6328421,6379552
2025-04-16,融資金額(仟元),8374906,7374495,445448,213994817,214549780
