date,item,buy,sell,repay,prev,balance
2020-08-17,融券(交易單位),30444,36905,3051,680235,683645
2020-08-17,融資(交易單位),459484,409593,4723,7249275,7294443
2020-08-17,融資金額(仟元),10706673,9772758,136993,150003378,150800300
