date,item,buy,sell,repay,prev,balance
2019-04-24,融券(交易單位),23318,42817,8140,693449,704808
2019-04-24,融資(交易單位),259473,222314,17071,7530971,7551059
2019-04-24,融資金額(仟元),5960715,5254296,107880,131904747,132503286
