date,item,buy,sell,repay,prev,balance
2018-03-16,融券(交易單位),28395,26585,10729,476753,464214
2018-03-16,融資(交易單位),250260,228347,5204,9066756,9083465
2018-03-16,融資金額(仟元),6159702,5988631,96338,170310296,170385029
