date,item,buy,sell,repay,prev,balance
2023-02-15,融券(交易單位),15203,20347,5013,530337,530468
2023-02-15,融資(交易單位),221676,202747,6382,6475422,6487969
2023-02-15,融資金額(仟元),6767603,7012024,206356,157740368,157289591
