date,item,buy,sell,repay,prev,balance
2018-07-24,融券(交易單位),30285,37894,1757,337538,343390
2018-07-24,融資(交易單位),225816,227124,4394,8973658,8967956
2018-07-24,融資金額(仟元),6192683,5954378,111374,182936018,183062949
