date,item,buy,sell,repay,prev,balance
2017-08-30,融券(交易單位),19421,38074,1796,465450,482307
2017-08-30,融資(交易單位),437955,369125,8104,8776521,8837246
2017-08-30,融資金額(仟元),8821367,7264236,162859,152433219,153827491
