date,item,buy,sell,repay,prev,balance
2018-01-04,融券(交易單位),22169,37107,1558,555288,568668
2018-01-04,融資(交易單位),398820,336570,4222,9526953,9584981
2018-01-04,融資金額(仟元),8501301,7252066,64885,173292462,174476811
