date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,6648,斯其大,emerging,,15.55,15.05,15.38,9004,138482,-0.03,,,,均價/額推算,,1
2026-09-04,6648,斯其大,emerging,,15.6,15.05,15.55,3011,46821,0.17,,,,均價/額推算,,1
2026-09-07,6648,斯其大,emerging,,15.55,15,15.08,13003,196085,-0.47,,,,均價/額推算,,1
2026-09-08,6648,斯其大,emerging,,15.2,15.05,15.09,4000,60360,0.01,,,,均價/額推算,,1
2026-09-09,6648,斯其大,emerging,,15.15,14.9,14.93,29853,445705,-0.16,,,,均價/額推算,,1
2026-09-11,6648,斯其大,emerging,,14.95,14.3,14.88,34002,505950,-0.10,,,,均價/額推算,14.85,1
2026-09-14,6648,斯其大,emerging,,14.3,14.3,14.3,4000,57200,-0.58,,,,均價/額推算,14.3,1
2026-09-15,6648,斯其大,emerging,,14.35,14.25,14.29,21004,300147,-0.01,,,,均價/額推算,14.3,1
2026-09-16,6648,斯其大,emerging,,14.8,14.2,14.65,4000,58600,0.36,,,,均價/額推算,14.8,1
2026-09-17,6648,斯其大,emerging,,14.85,14.75,14.79,39003,576854,0.14,,,,均價/額推算,14.8,1
2026-09-18,6648,斯其大,emerging,,15.5,15.5,15.5,2,31,0.71,,,,均價/額推算,15.5,1
2026-09-21,6648,斯其大,emerging,,15.1,14.75,14.84,43101,639619,-0.66,,,,均價/額推算,14.75,1
