date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2015-01-05,4755,三福化,twse,26.15,26.25,25.90,26.00,50000,1301950,-0.35,,88000000,22,,,1
2015-01-06,4755,三福化,twse,25.95,26.40,25.90,26.00,18000,467900,0.0,,88000000,14,,,1
2015-01-07,4755,三福化,twse,25.90,26.45,25.90,26.30,12000,312650,0.3,,88000000,10,,,1
2015-01-08,4755,三福化,twse,26.45,26.50,26.00,26.00,19000,499600,-0.3,,88000000,15,,,1
2015-01-09,4755,三福化,twse,26.00,27.20,26.00,27.00,170000,4564500,1.0,,88000000,97,,,1
2015-01-12,4755,三福化,twse,27.00,27.50,26.80,26.80,37000,998350,-0.2,,88000000,22,,,1
2015-01-13,4755,三福化,twse,27.75,27.75,27.00,27.00,23000,632900,0.2,,88000000,16,,,1
2015-01-14,4755,三福化,twse,27.00,27.45,26.85,27.15,21000,568250,0.15,,88000000,21,,,1
2015-01-15,4755,三福化,twse,27.40,27.40,26.90,27.05,32000,871650,-0.1,,88000000,23,,,1
2015-01-16,4755,三福化,twse,27.00,27.30,26.90,27.25,37200,1005670,0.2,,88000000,25,,,1
2015-01-19,4755,三福化,twse,27.25,27.75,26.95,26.95,13000,353600,-0.3,,88000000,13,,,1
2015-01-20,4755,三福化,twse,27.60,27.60,26.80,26.85,28000,754950,-0.1,,88000000,14,,,1
2015-01-21,4755,三福化,twse,27.30,27.30,26.80,27.25,22000,593000,0.4,,88000000,16,,,1
2015-01-22,4755,三福化,twse,27.00,27.80,27.00,27.50,53000,1446350,0.25,,88000000,27,,,1
2015-01-23,4755,三福化,twse,27.50,27.50,27.00,27.35,20000,547550,-0.15,,88000000,11,,,1
2015-01-26,4755,三福化,twse,27.30,27.30,26.90,26.90,13000,352200,-0.45,,88000000,10,,,1
2015-01-27,4755,三福化,twse,26.85,27.20,26.85,26.90,53000,1431150,0.0,,88000000,24,,,1
2015-01-28,4755,三福化,twse,26.50,26.90,26.40,26.45,54005,1438283,-0.45,,88000000,25,,,1
2015-01-29,4755,三福化,twse,26.45,26.95,26.45,26.95,9195,244468,0.5,,88000000,9,,,1
2015-01-30,4755,三福化,twse,26.95,27.00,26.60,26.60,8000,215150,-0.35,,88000000,6,,,1
2015-02-02,4755,三福化,twse,26.45,26.55,26.45,26.50,9000,238450,-0.1,,88000000,5,,,1
2015-02-03,4755,三福化,twse,26.40,26.85,26.40,26.50,9000,239400,0.0,,88000000,8,,,1
2015-02-04,4755,三福化,twse,26.50,26.65,26.45,26.65,9000,238550,0.15,,88000000,8,,,1
2015-02-05,4755,三福化,twse,26.60,26.60,26.45,26.60,9000,238650,-0.05,,88000000,9,,,1
2015-02-06,4755,三福化,twse,26.75,26.75,26.45,26.70,4000,106350,0.1,,88000000,4,,,1
2015-02-09,4755,三福化,twse,26.95,26.95,26.60,26.60,31000,829900,-0.1,,88000000,13,,,1
2015-02-10,4755,三福化,twse,26.50,26.75,26.50,26.65,12000,319700,0.05,,88000000,12,,,1
