date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2015-01-05,3682,亞太電,twse,17.45,17.45,17.30,17.40,4007015,69518120,-0.05,,3888515468,1445,,,1
2015-01-06,3682,亞太電,twse,17.20,17.30,17.05,17.05,8383566,143646173,-0.35,,3888515468,3035,,,1
2015-01-07,3682,亞太電,twse,17.05,17.20,17.00,17.05,6555128,111946935,0.0,,3888515468,2238,,,1
2015-01-08,3682,亞太電,twse,17.20,17.20,17.05,17.15,4214401,72229215,0.1,,3888515468,1338,,,1
2015-01-09,3682,亞太電,twse,17.20,17.25,17.10,17.20,4256000,72967397,0.05,,3888515468,1117,,,1
2015-01-12,3682,亞太電,twse,17.20,17.20,16.95,16.95,7234300,123095700,-0.25,,3888515468,1988,,,1
2015-01-13,3682,亞太電,twse,16.90,17.10,16.90,17.00,4927852,83865184,0.05,,3888515468,1417,,,1
2015-01-14,3682,亞太電,twse,17.00,17.05,16.95,16.95,4179808,71012975,-0.05,,3888515468,1478,,,1
2015-01-15,3682,亞太電,twse,16.95,17.00,16.80,16.85,5369020,90726528,-0.1,,3888515468,1604,,,1
2015-01-16,3682,亞太電,twse,16.80,16.90,16.65,16.65,8387325,140354663,-0.2,,3888515468,2625,,,1
2015-01-19,3682,亞太電,twse,15.50,15.50,15.50,15.50,8973715,139092558,-1.15,down,3888515468,1996,,,1
2015-01-20,3682,亞太電,twse,14.60,15.35,14.60,15.10,52674129,784782586,-0.4,,3888515468,10221,,,1
2015-01-21,3682,亞太電,twse,15.00,15.05,14.85,15.00,15008247,224351605,-0.1,,3888515468,4018,,,1
2015-01-22,3682,亞太電,twse,14.90,15.40,14.85,15.30,18221573,276438457,0.3,,3888515468,4601,,,1
2015-01-23,3682,亞太電,twse,15.40,15.50,15.30,15.40,9646951,148490792,0.1,,3888515468,2799,,,1
2015-01-26,3682,亞太電,twse,15.30,15.40,15.05,15.15,7930518,120049820,-0.25,,3888515468,1767,,,1
2015-01-27,3682,亞太電,twse,15.20,15.25,15.10,15.25,4550701,69028085,0.1,,3888515468,1459,,,1
2015-01-28,3682,亞太電,twse,15.20,15.30,15.15,15.25,3825216,58241902,0.0,,3888515468,1130,,,1
2015-01-29,3682,亞太電,twse,14.90,15.20,14.80,15.20,16055002,238723873,-0.05,,3888515468,2106,,,1
2015-01-30,3682,亞太電,twse,15.20,15.25,15.05,15.10,6067250,91756097,-0.1,,3888515468,1262,,,1
2015-02-02,3682,亞太電,twse,15.10,15.20,15.05,15.10,3901900,58916536,0.0,,3888515468,939,,,1
2015-02-03,3682,亞太電,twse,15.10,15.55,15.10,15.40,9044181,138742689,0.3,,3888515468,2527,,,1
2015-02-04,3682,亞太電,twse,15.45,15.50,15.10,15.25,7393554,112973620,-0.15,,3888515468,2110,,,1
2015-02-05,3682,亞太電,twse,15.10,15.25,15.10,15.25,3115717,47199734,0.0,,3888515468,831,,,1
2015-02-06,3682,亞太電,twse,15.25,15.25,15.10,15.25,2540503,38577138,0.0,,3888515468,858,,,1
2015-02-09,3682,亞太電,twse,15.25,15.25,15.10,15.15,2496600,37826968,-0.1,,3888515468,699,,,1
2015-02-10,3682,亞太電,twse,15.10,15.25,15.10,15.10,4343000,65796446,-0.05,,3888515468,1138,,,1
2015-02-11,3682,亞太電,twse,15.05,15.15,15.00,15.00,4851207,73042870,-0.1,,3888515468,1392,,,1
2015-02-12,3682,亞太電,twse,15.00,15.10,15.00,15.10,2620550,39425201,0.1,,3888515468,766,,,1
2015-02-13,3682,亞太電,twse,15.10,15.20,15.10,15.15,3558632,53921703,0.05,,3888515468,1016,,,1
2015-02-24,3682,亞太電,twse,15.10,15.30,15.10,15.30,5396923,82059457,0.15,,3888515468,1859,,,1
2015-02-25,3682,亞太電,twse,15.30,15.35,15.20,15.35,4166579,63614672,0.05,,3888515468,1177,,,1
2015-02-26,3682,亞太電,twse,15.20,15.30,15.15,15.30,4383664,66897083,-0.05,,3888515468,1099,,,1
2015-03-02,3682,亞太電,twse,15.25,15.30,15.10,15.15,5303392,80522909,-0.15,,3888515468,1357,,,1
2015-03-03,3682,亞太電,twse,15.15,15.20,15.05,15.05,4231301,63864026,-0.1,,3888515468,1069,,,1
2015-03-04,3682,亞太電,twse,15.05,15.10,15.00,15.00,4006000,60307845,-0.05,,3888515468,1172,,,1
2015-03-05,3682,亞太電,twse,15.00,15.10,15.00,15.00,3087362,46427894,0.0,,3888515468,1061,,,1
2015-03-06,3682,亞太電,twse,15.00,15.05,14.80,14.90,10173960,151543573,-0.1,,3888515468,2647,,,1
2015-03-09,3682,亞太電,twse,14.80,14.85,14.70,14.70,7220545,106382388,-0.2,,3888515468,2295,,,1
2015-03-10,3682,亞太電,twse,14.70,14.85,14.70,14.70,4018100,59309509,0.0,,3888515468,1390,,,1
2015-03-11,3682,亞太電,twse,14.70,14.70,14.50,14.50,7560688,110078407,-0.2,,3888515468,2644,,,1
2015-03-12,3682,亞太電,twse,14.50,14.50,14.25,14.25,11377529,163084675,-0.25,,3888515468,3142,,,1
2015-03-13,3682,亞太電,twse,14.30,14.65,14.25,14.50,8511234,123689896,0.25,,3888515468,2259,,,1
2015-03-16,3682,亞太電,twse,14.60,14.65,14.50,14.50,4305647,62700607,0.0,,3888515468,1178,,,1
2015-03-17,3682,亞太電,twse,14.60,14.65,14.30,14.35,3899429,56465370,-0.15,,3888515468,1226,,,1
2015-03-18,3682,亞太電,twse,14.35,14.50,14.30,14.35,4661923,67019888,0.0,,3888515468,1710,,,1
2015-03-19,3682,亞太電,twse,14.35,14.50,14.35,14.40,4664132,67325343,0.05,,3888515468,1350,,,1
2015-03-20,3682,亞太電,twse,14.45,15.00,14.40,15.00,13798548,204351620,0.6,,3888515468,3583,,,1
2015-03-23,3682,亞太電,twse,15.00,15.05,14.70,14.70,6324461,93567268,-0.3,,3888515468,1799,,,1
2015-03-24,3682,亞太電,twse,14.55,14.60,14.50,14.50,6770500,98420687,-0.2,,3888515468,1947,,,1
2015-03-25,3682,亞太電,twse,14.50,14.60,14.40,14.40,3468958,50180280,-0.1,,3888515468,945,,,1
2015-03-26,3682,亞太電,twse,14.30,14.60,14.25,14.55,5400466,77669835,0.15,,3888515468,1444,,,1
2015-03-27,3682,亞太電,twse,14.60,14.65,14.40,14.45,3787861,54956044,-0.1,,3888515468,1095,,,1
2015-03-30,3682,亞太電,twse,14.45,14.45,14.30,14.30,3442189,49403573,-0.15,,3888515468,1484,,,1
2015-03-31,3682,亞太電,twse,14.40,14.45,14.30,14.30,4114204,58965826,0.0,,3888515468,1187,,,1
2015-04-01,3682,亞太電,twse,14.20,14.30,14.00,14.05,10727100,151384850,-0.25,,3888515468,2911,,,1
2015-04-02,3682,亞太電,twse,14.05,14.20,14.05,14.15,4261753,60239306,0.1,,3888515468,1351,,,1
2015-04-07,3682,亞太電,twse,14.15,14.20,14.00,14.00,3680412,51795871,-0.15,,3888515468,1275,,,1
2015-04-08,3682,亞太電,twse,14.05,14.10,14.00,14.10,4571900,64263576,0.1,,3888515468,1600,,,1
2015-04-09,3682,亞太電,twse,14.00,14.15,13.95,13.95,5509763,77262061,-0.15,,3888515468,1613,,,1
2015-04-10,3682,亞太電,twse,14.00,14.00,13.60,13.65,9256199,127250546,-0.3,,3888515468,2800,,,1
2015-04-13,3682,亞太電,twse,13.65,13.95,13.65,13.95,3797504,52523828,0.3,,3888515468,1319,,,1
2015-04-14,3682,亞太電,twse,13.95,14.15,13.90,14.15,4737250,66724971,0.2,,3888515468,1433,,,1
2015-04-15,3682,亞太電,twse,14.10,14.15,13.80,13.85,5441077,75616696,-0.3,,3888515468,2054,,,1
2015-04-16,3682,亞太電,twse,13.95,14.00,13.85,14.00,3384087,47165317,0.15,,3888515468,945,,,1
2015-04-17,3682,亞太電,twse,14.00,14.00,13.85,13.85,1919318,26709200,-0.15,,3888515468,626,,,1
2015-04-20,3682,亞太電,twse,13.80,13.80,13.65,13.65,3815990,52311596,-0.2,,3888515468,1264,,,1
2015-04-21,3682,亞太電,twse,13.75,13.75,13.30,13.30,8050719,108261337,-0.35,,3888515468,2561,,,1
2015-04-22,3682,亞太電,twse,13.20,13.30,12.65,12.80,12264701,157461603,-0.5,,3888515468,3560,,,1
2015-04-23,3682,亞太電,twse,12.80,12.95,12.65,12.80,8283626,105982133,0.0,,3888515468,2760,,,1
2015-04-24,3682,亞太電,twse,12.85,13.30,12.85,13.20,8378455,110198601,0.4,,3888515468,3110,,,1
2015-04-27,3682,亞太電,twse,13.20,13.30,12.90,13.05,6895131,89601754,-0.15,,3888515468,1816,,,1
2015-04-28,3682,亞太電,twse,13.20,13.40,13.10,13.25,5591275,74202234,0.2,,3888515468,2081,,,1
2015-04-29,3682,亞太電,twse,13.25,13.35,13.15,13.15,4381911,57901876,-0.1,,3888515468,1665,,,1
2015-04-30,3682,亞太電,twse,13.25,13.30,13.10,13.20,4180991,55166125,0.05,,3888515468,1433,,,1
2015-05-04,3682,亞太電,twse,13.30,13.30,13.10,13.10,2552223,33671466,-0.1,,3888515468,979,,,1
2015-05-05,3682,亞太電,twse,13.10,13.10,12.80,12.90,3690642,47770956,-0.2,,3888515468,1188,,,1
2015-05-06,3682,亞太電,twse,12.80,13.15,12.75,13.05,3360203,43448644,0.15,,3888515468,1244,,,1
2015-05-07,3682,亞太電,twse,13.05,13.05,12.85,12.90,2218582,28676277,-0.15,,3888515468,788,,,1
2015-05-08,3682,亞太電,twse,12.90,13.00,12.75,12.85,2670254,34306155,-0.05,,3888515468,1022,,,1
2015-05-11,3682,亞太電,twse,12.90,12.95,12.05,12.10,10857501,133602105,-0.75,,3888515468,2661,,,1
2015-05-12,3682,亞太電,twse,12.10,12.40,12.00,12.35,6246127,75939677,0.25,,3888515468,1821,,,1
2015-05-13,3682,亞太電,twse,12.80,12.80,12.40,12.50,5225222,65743522,0.15,,3888515468,1414,,,1
2015-05-14,3682,亞太電,twse,12.55,12.60,12.15,12.30,4297031,52906626,-0.2,,3888515468,1554,,,1
2015-05-15,3682,亞太電,twse,12.30,12.30,12.05,12.15,4548271,55294150,-0.15,,3888515468,1313,,,1
2015-05-18,3682,亞太電,twse,12.15,12.20,12.05,12.10,3428966,41475527,-0.05,,3888515468,918,,,1
2015-05-19,3682,亞太電,twse,12.10,12.35,12.10,12.20,3066404,37526867,0.1,,3888515468,1061,,,1
2015-05-20,3682,亞太電,twse,12.20,12.35,12.20,12.20,3598500,44071024,0.0,,3888515468,1308,,,1
2015-05-21,3682,亞太電,twse,12.15,12.20,12.00,12.10,4502378,54377909,-0.1,,3888515468,1780,,,1
2015-05-22,3682,亞太電,twse,12.10,12.20,12.10,12.10,2275675,27622698,0.0,,3888515468,730,,,1
2015-05-25,3682,亞太電,twse,12.10,12.65,12.05,12.60,7024910,87161814,0.5,,3888515468,1878,,,1
2015-05-26,3682,亞太電,twse,12.65,12.70,12.35,12.40,3958203,49403076,-0.2,,3888515468,1178,,,1
2015-05-27,3682,亞太電,twse,12.35,12.50,12.30,12.40,2891001,35853210,0.0,,3888515468,903,,,1
2015-05-28,3682,亞太電,twse,12.50,12.50,12.25,12.25,5318668,65656912,-0.15,,3888515468,1327,,,1
2015-05-29,3682,亞太電,twse,12.25,12.45,12.20,12.45,5653825,70091217,0.2,,3888515468,1107,,,1
2015-06-01,3682,亞太電,twse,12.50,12.55,12.25,12.25,4867704,60131823,-0.2,,3888515468,1463,,,1
2015-06-02,3682,亞太電,twse,12.20,12.30,12.15,12.20,2528226,30871204,-0.05,,3888515468,1206,,,1
2015-06-03,3682,亞太電,twse,12.25,12.30,12.05,12.05,3551497,43029984,-0.15,,3888515468,1225,,,1
2015-06-04,3682,亞太電,twse,12.05,12.20,11.70,11.75,9383127,111909546,-0.3,,3888515468,2918,,,1
2015-06-05,3682,亞太電,twse,11.75,11.85,11.25,11.30,8400179,96740025,-0.45,,3888515468,2525,,,1
2015-06-08,3682,亞太電,twse,11.30,11.30,10.30,10.55,13620290,145193983,-0.75,,3888515468,3398,,,1
2015-06-09,3682,亞太電,twse,10.45,10.50,10.00,10.00,12391674,125844635,-0.55,,3888515468,2941,,,1
2015-06-10,3682,亞太電,twse,10.00,10.35,10.00,10.30,4862134,49722040,0.3,,3888515468,1537,,,1
2015-06-11,3682,亞太電,twse,10.35,10.40,10.20,10.35,3882014,39905292,0.05,,3888515468,1150,,,1
2015-06-12,3682,亞太電,twse,10.35,10.40,10.25,10.30,2417679,24924673,-0.05,,3888515468,902,,,1
2015-06-15,3682,亞太電,twse,10.35,10.35,10.20,10.20,2180522,22355175,-0.1,,3888515468,990,,,1
2015-06-16,3682,亞太電,twse,10.35,10.40,10.10,10.15,3217728,32821419,-0.05,,3888515468,1120,,,1
2015-06-17,3682,亞太電,twse,10.20,10.25,10.05,10.10,3708766,37599207,-0.05,,3888515468,1822,,,1
2015-06-18,3682,亞太電,twse,10.10,10.30,10.00,10.15,6794150,69116386,0.05,,3888515468,1595,,,1
2015-06-22,3682,亞太電,twse,10.30,11.15,10.30,11.15,6735636,73894088,1.0,,3888515468,1416,,,1
