date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2021-10-29,2881C,富邦金丙特,twse,60.00,60.10,59.60,60.00,1944748,116613981,0.0,,,2389,
2021-11-01,2881C,富邦金丙特,twse,60.00,60.20,59.80,59.90,1613452,96765794,-0.1,,,1422,
2021-11-02,2881C,富邦金丙特,twse,60.00,60.10,59.80,60.00,1174416,70383888,0.1,,,1152,
2021-11-03,2881C,富邦金丙特,twse,60.00,60.00,59.90,59.90,628147,37657233,-0.1,,,502,
2021-11-04,2881C,富邦金丙特,twse,59.90,60.00,59.80,59.80,1074840,64402686,-0.1,,,767,
2021-11-05,2881C,富邦金丙特,twse,59.80,60.00,59.80,59.90,406265,24334567,0.1,,,714,
2021-11-08,2881C,富邦金丙特,twse,59.90,60.00,59.90,60.00,351511,21056909,0.1,,,515,
2021-11-09,2881C,富邦金丙特,twse,60.00,60.00,59.90,59.90,577250,34586018,-0.1,,,609,
2021-11-10,2881C,富邦金丙特,twse,59.90,60.00,59.90,59.90,208492,12490123,0.0,,,316,
2021-11-11,2881C,富邦金丙特,twse,59.90,60.00,59.90,59.90,304638,18249447,0.0,,,397,
2021-11-12,2881C,富邦金丙特,twse,59.90,60.00,59.90,60.00,663120,39778336,0.1,,,853,
2021-11-15,2881C,富邦金丙特,twse,59.90,60.00,59.90,60.00,211138,12653006,0.0,,,338,
2021-11-16,2881C,富邦金丙特,twse,60.00,60.00,59.90,60.00,475185,28500059,0.0,,,416,
2021-11-17,2881C,富邦金丙特,twse,60.00,60.00,59.90,59.90,542593,32525492,-0.1,,,521,
2021-11-18,2881C,富邦金丙特,twse,59.90,60.00,59.90,59.90,489937,29351675,0.0,,,520,
2021-11-19,2881C,富邦金丙特,twse,59.90,60.00,59.90,59.90,419561,25131678,0.0,,,268,
2021-11-22,2881C,富邦金丙特,twse,59.90,60.00,59.90,60.00,220151,13196507,0.1,,,267,
2021-11-23,2881C,富邦金丙特,twse,60.00,60.00,59.90,60.00,171298,10270089,0.0,,,204,
2021-11-24,2881C,富邦金丙特,twse,60.00,60.00,59.90,60.00,216899,13004732,0.0,,,268,
2021-11-25,2881C,富邦金丙特,twse,60.00,60.00,59.90,59.90,364719,21880500,-0.1,,,388,
2021-11-26,2881C,富邦金丙特,twse,60.00,60.00,59.90,59.90,330172,19800829,0.0,,,374,
2021-11-29,2881C,富邦金丙特,twse,59.90,60.00,59.90,60.00,261504,15681463,0.1,,,299,
2021-11-30,2881C,富邦金丙特,twse,60.00,60.10,60.00,60.00,168325,10098734,0.0,,,228,
2021-12-01,2881C,富邦金丙特,twse,60.00,60.10,60.00,60.00,119123,7148838,0.0,,,153,
2021-12-02,2881C,富邦金丙特,twse,60.00,60.10,60.00,60.00,418430,25105419,0.0,,,177,
2021-12-03,2881C,富邦金丙特,twse,60.00,60.10,60.00,60.00,97587,5856252,0.0,,,190,
2021-12-06,2881C,富邦金丙特,twse,60.00,60.10,60.00,60.00,115467,6928056,0.0,,,181,
2021-12-07,2881C,富邦金丙特,twse,60.00,60.10,60.00,60.00,93300,5598802,0.0,,,169,
