date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2015-01-05,1593,祺驊,tpex,43.50,44.10,43.50,43.70,63000,2749600,,,27640560,27,
2015-01-06,1593,祺驊,tpex,41.50,43.40,41.50,42.50,58000,2459850,,,27640560,37,
2015-01-07,1593,祺驊,tpex,42.50,42.90,42.50,42.50,41000,1743300,0.00,,27640560,31,
2015-01-08,1593,祺驊,tpex,42.50,42.70,42.20,42.20,71000,3020350,,,27640560,39,
2015-01-09,1593,祺驊,tpex,42.50,42.70,42.00,42.00,61000,2580900,,,27640560,41,
2015-01-12,1593,祺驊,tpex,42.20,43.10,42.20,42.50,77000,3286850,0.50,,27640560,44,
2015-01-13,1593,祺驊,tpex,42.20,42.20,42.10,42.10,27000,1139100,,,27640560,21,
2015-01-14,1593,祺驊,tpex,42.90,43.00,42.15,42.40,84000,3566950,0.30,,27640560,52,
2015-01-15,1593,祺驊,tpex,42.40,42.90,42.40,42.90,69000,2947750,0.50,,27640560,35,
2015-01-16,1593,祺驊,tpex,42.90,45.90,42.80,45.20,693000,31071900,2.30,,27640560,325,
2015-01-19,1593,祺驊,tpex,44.50,44.50,43.10,43.65,239000,10461700,,,27640560,178,
2015-01-20,1593,祺驊,tpex,43.65,44.20,43.40,44.20,62000,2707550,0.55,,27640560,50,
2015-01-21,1593,祺驊,tpex,43.90,44.20,43.60,43.80,40000,1752700,,,27640560,30,
2015-01-22,1593,祺驊,tpex,43.50,44.10,43.50,43.75,48000,2105000,,,27640560,34,
2015-01-23,1593,祺驊,tpex,43.80,45.00,43.80,45.00,99000,4419250,1.25,,27640560,77,
2015-01-26,1593,祺驊,tpex,45.10,45.10,43.80,44.10,38000,1686300,,,27640560,31,
2015-01-27,1593,祺驊,tpex,44.15,44.20,43.90,44.20,35000,1541950,0.10,,27640560,29,
2015-01-28,1593,祺驊,tpex,44.05,44.50,43.50,44.50,37000,1631700,0.30,,27640560,26,
2015-01-29,1593,祺驊,tpex,44.50,45.80,44.50,45.00,145000,6583200,0.50,,27640560,117,
2015-01-30,1593,祺驊,tpex,45.00,45.60,45.00,45.00,96000,4347850,0.00,,27640560,69,
2015-02-02,1593,祺驊,tpex,45.50,45.50,44.70,45.20,47000,2118600,0.20,,27640560,41,
2015-02-03,1593,祺驊,tpex,45.50,47.70,45.30,46.30,228000,10592900,1.10,,27640560,155,
2015-02-04,1593,祺驊,tpex,45.00,46.80,45.00,46.05,124000,5667500,,,30300560,91,
