date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2025-09-09,4441,振大環球,twse,245.00,250.00,235.00,240.00,1666463,406434924,0.0,,68017578,1605,,
2025-09-10,4441,振大環球,twse,233.50,244.00,232.00,235.50,535756,127263287,-4.5,,68017578,558,,
2025-09-11,4441,振大環球,twse,236.00,238.00,232.50,232.50,279374,65642800,-3.0,,68017578,288,,
2025-09-12,4441,振大環球,twse,232.00,236.50,228.50,232.00,252817,59083033,-0.5,,68017578,221,,
2025-09-15,4441,振大環球,twse,235.00,235.00,230.50,232.00,106048,24681644,0.0,,68017578,129,,
2025-09-16,4441,振大環球,twse,232.00,236.00,232.00,234.00,265904,62363380,2.0,,68017578,174,,
2025-09-17,4441,振大環球,twse,235.00,235.00,233.00,234.50,171820,40171353,0.5,,68017578,149,,
2025-09-18,4441,振大環球,twse,235.00,250.00,235.00,245.00,523933,127399913,10.5,,68017578,523,,
2025-09-19,4441,振大環球,twse,250.00,256.50,246.50,253.00,347026,87369659,8.0,,68017578,1277,,
2025-09-22,4441,振大環球,twse,249.00,250.50,245.00,248.50,363684,90153192,-4.5,,68017578,309,,
2025-09-23,4441,振大環球,twse,248.50,252.00,246.50,251.00,478199,119584110,2.5,,68017578,431,,
2025-09-24,4441,振大環球,twse,251.50,276.00,251.50,276.00,925207,246978098,25.0,,68017578,2807,,
2025-09-25,4441,振大環球,twse,283.00,283.00,270.00,276.00,562851,156102547,0.0,,68017578,978,,
2025-09-26,4441,振大環球,twse,266.50,272.00,256.50,259.50,273382,72461659,0.0,,68017578,1004,,
2025-09-30,4441,振大環球,twse,258.00,260.50,253.50,255.50,143474,36824341,-4.0,,68017578,509,,
2025-10-01,4441,振大環球,twse,256.00,275.50,256.00,270.00,306448,82159999,14.5,,68017578,695,,
2025-10-02,4441,振大環球,twse,269.50,270.00,255.00,258.50,459006,119363235,-11.5,,68017578,1062,,
2025-10-03,4441,振大環球,twse,258.00,263.00,257.00,259.00,138389,35851478,0.5,,68017578,151,,
2025-10-07,4441,振大環球,twse,260.00,268.00,251.00,265.00,343100,89731198,6.0,,68017578,349,,
2025-10-08,4441,振大環球,twse,265.00,267.00,259.00,264.50,121046,31638725,-0.5,,68017578,198,,
2025-10-09,4441,振大環球,twse,268.00,274.00,259.00,274.00,253485,67552582,9.5,,68017578,401,,
2025-10-13,4441,振大環球,twse,264.00,269.50,260.00,266.50,145265,38404406,-7.5,,68017578,1420,,
2025-10-14,4441,振大環球,twse,268.00,269.50,256.00,256.00,163629,42918623,-10.5,,68017578,218,,
2025-10-15,4441,振大環球,twse,256.00,266.00,256.00,265.00,133261,35132967,9.0,,68017578,363,,
2025-10-16,4441,振大環球,twse,262.00,274.00,262.00,266.00,188909,50431206,1.0,,68017578,238,,
2025-10-17,4441,振大環球,twse,265.50,269.00,261.00,263.00,162808,43218414,-3.0,,68017578,171,,
2025-10-20,4441,振大環球,twse,263.50,279.50,259.00,277.50,499839,136045990,14.5,,68017578,530,,
2025-10-21,4441,振大環球,twse,280.00,289.00,278.50,286.00,404116,115280782,8.5,,68017578,1034,,
2025-10-22,4441,振大環球,twse,286.00,296.50,280.50,293.50,478572,139291681,7.5,,68017578,1578,,
2025-10-23,4441,振大環球,twse,288.00,293.00,285.00,287.00,220925,63845065,-6.5,,68017578,2329,,
2025-10-27,4441,振大環球,twse,287.00,289.00,275.00,276.50,252302,70562024,-10.5,,68017578,3612,,
2025-10-28,4441,振大環球,twse,278.00,278.00,274.00,275.00,108286,29765824,-1.5,,68017578,220,,
2025-10-29,4441,振大環球,twse,278.50,285.00,276.50,283.50,128392,36120272,8.5,,68175578,304,,
2025-10-30,4441,振大環球,twse,280.00,286.50,280.00,282.50,120389,34077988,-1.0,,68175578,672,,
2025-10-31,4441,振大環球,twse,282.50,290.00,282.50,289.00,175354,50429211,6.5,,68175578,332,,
2025-11-03,4441,振大環球,twse,289.00,297.00,289.00,295.50,353148,103936637,6.5,,68175578,737,,
2025-11-04,4441,振大環球,twse,293.00,298.00,278.50,282.00,318702,90851073,-13.5,,68175578,5000,,
2025-11-05,4441,振大環球,twse,283.00,290.50,279.50,290.00,389460,111396824,8.0,,68017578,757,,
2025-11-06,4441,振大環球,twse,291.00,291.00,285.00,290.50,167093,48386684,0.5,,68017578,620,,
2025-11-07,4441,振大環球,twse,285.50,299.50,285.50,294.00,367966,108360008,3.5,,68017578,713,,
2025-11-10,4441,振大環球,twse,294.00,294.50,280.50,294.00,348633,100499934,0.0,,68017578,1444,,
2025-11-11,4441,振大環球,twse,285.50,287.50,274.50,280.00,469216,130776885,-14.0,,68017578,554,,
2025-11-12,4441,振大環球,twse,280.00,283.50,275.00,280.50,178822,49995753,0.5,,68017578,245,,
