date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,6977,聯純,emerging,,187.5,173,182.37,149158,27201944,9.64,,,,均價/額推算,,1
2026-09-04,6977,聯純,emerging,,186.5,180.5,184.05,72753,13390190,1.68,,,,均價/額推算,,1
2026-09-07,6977,聯純,emerging,,201,186,194.68,139203,27100040,10.63,,,,均價/額推算,,1
2026-09-08,6977,聯純,emerging,,204,194,199.26,95229,18975331,4.58,,,,均價/額推算,,1
2026-09-09,6977,聯純,emerging,,206.5,199,201.45,47751,9619439,2.19,,,,均價/額推算,,1
2026-09-11,6977,聯純,emerging,,219,210.5,214.74,78254,16804264,6.72,,,,均價/額推算,214,1
2026-09-14,6977,聯純,emerging,,214,205.5,208.91,40873,8538778,-5.83,,,,均價/額推算,207.5,1
2026-09-15,6977,聯純,emerging,,209,200.5,202.71,20307,4116432,-6.20,,,,均價/額推算,201.5,1
2026-09-16,6977,聯純,emerging,,210,204.5,205.86,30622,6303845,3.15,,,,均價/額推算,204.5,1
2026-09-17,6977,聯純,emerging,,217,207,210.18,22649,4760367,4.32,,,,均價/額推算,210,1
2026-09-18,6977,聯純,emerging,,214.5,207,209.15,16577,3467080,-1.03,,,,均價/額推算,212,1
2026-09-21,6977,聯純,emerging,,214.5,209,210.83,6256,1318952,1.68,,,,均價/額推算,213.5,1
2026-09-22,6977,聯純,emerging,,214,209.5,210.81,5287,1114552,-0.02,,,,均價/額推算,214,1
2026-09-23,6977,聯純,emerging,,212.5,206.5,209.72,17457,3661082,-1.09,,,,均價/額推算,212,1
2026-09-24,6977,聯純,emerging,,213,206.5,209.81,4245,890643,0.09,,,,均價/額推算,212.5,1
2026-09-25,6977,聯純,emerging,,213,206.5,209.81,4245,890643,0.09,,,,均價/額推算,212.5,1
