date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,6599,普達系統,emerging,,38.6,38,38.35,11003,421965,0.35,,,,均價/額推算,,1
2026-09-04,6599,普達系統,emerging,,38.6,38.5,38.52,3850,148302,0.17,,,,均價/額推算,,1
2026-09-07,6599,普達系統,emerging,,,,,0,0,,,,,無成交,,0
2026-09-08,6599,普達系統,emerging,,38.3,38.3,38.3,3,115,-0.22,,,,均價/額推算,,1
2026-09-09,6599,普達系統,emerging,,38.3,38.3,38.3,3,115,0.00,,,,均價/額推算,,1
2026-09-11,6599,普達系統,emerging,,,,,0,,,,,,無成交,,0
2026-09-14,6599,普達系統,emerging,,38.5,38.5,38.5,5000,192500,0.20,,,,均價/額推算,38.5,1
2026-09-15,6599,普達系統,emerging,,,,,0,,,,,,無成交,,0
2026-09-16,6599,普達系統,emerging,,38.5,38.5,38.5,2003,77116,0.00,,,,均價/額推算,38.5,1
2026-09-17,6599,普達系統,emerging,,38.7,38.7,38.7,4100,158670,0.20,,,,均價/額推算,38.7,1
2026-09-18,6599,普達系統,emerging,,38.7,38.5,38.63,3330,128638,-0.07,,,,均價/額推算,38.7,1
2026-09-21,6599,普達系統,emerging,,39.45,38.6,38.87,15733,611542,0.24,,,,均價/額推算,39.45,1
2026-09-22,6599,普達系統,emerging,,38.8,38.8,38.8,2000,77600,-0.07,,,,均價/額推算,38.8,1
2026-09-23,6599,普達系統,emerging,,39.2,38.9,39.03,3883,151553,0.23,,,,均價/額推算,39.1,1
