date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2017-08-10,00705R,台新MSCI台灣反1,twse,19.90,20.15,19.50,20.09,4397000,87961130,0.1,,11315000,486,,,1
2017-08-11,00705R,台新MSCI台灣反1,twse,20.19,20.31,20.18,20.21,1717000,34722210,0.12,,11315000,103,,,1
2017-08-14,00705R,台新MSCI台灣反1,twse,20.19,20.40,20.12,20.38,752000,15216520,0.17,,11315000,54,,,1
2017-08-15,00705R,台新MSCI台灣反1,twse,20.19,20.28,20.18,20.23,253000,5114780,-0.15,,11315000,24,,,1
2017-08-16,00705R,台新MSCI台灣反1,twse,20.22,20.35,20.22,20.29,537000,10889140,0.06,,11315000,41,,,1
2017-08-17,00705R,台新MSCI台灣反1,twse,20.23,20.23,20.07,20.12,174000,3505770,-0.17,,11315000,34,,,1
2017-08-18,00705R,台新MSCI台灣反1,twse,20.28,20.33,20.22,20.22,621000,12557880,0.1,,11315000,23,,,1
2017-08-21,00705R,台新MSCI台灣反1,twse,20.26,20.27,20.21,20.21,643000,13008170,-0.01,,11315000,32,,,1
2017-08-22,00705R,台新MSCI台灣反1,twse,20.07,20.07,19.99,20.03,864000,17286360,-0.18,,11315000,31,,,1
2017-08-23,00705R,台新MSCI台灣反1,twse,19.95,20.00,19.89,20.00,1058000,21078480,-0.03,,11315000,30,,,1
2017-08-24,00705R,台新MSCI台灣反1,twse,19.95,19.95,19.83,19.85,1184000,23523200,-0.15,,11315000,32,,,1
2017-08-25,00705R,台新MSCI台灣反1,twse,19.78,19.85,19.77,19.77,1028000,20356510,-0.08,,11315000,21,,,1
2017-08-28,00705R,台新MSCI台灣反1,twse,19.78,19.80,19.77,19.80,606000,11986770,0.03,,11315000,8,,,1
2017-08-29,00705R,台新MSCI台灣反1,twse,19.83,19.83,19.78,19.78,615000,12165150,-0.02,,11315000,15,,,1
2017-08-30,00705R,台新MSCI台灣反1,twse,19.65,19.71,19.64,19.67,618000,12150330,-0.11,,11315000,20,,,1
2017-08-31,00705R,台新MSCI台灣反1,twse,19.67,19.67,19.60,19.63,636000,12466380,-0.04,,11315000,17,,,1
2017-09-01,00705R,台新MSCI台灣反1,twse,19.61,19.61,19.54,19.54,607000,11860950,-0.09,,11315000,17,,,1
2017-09-04,00705R,台新MSCI台灣反1,twse,19.61,19.63,19.60,19.63,760000,14915710,0.09,,11315000,17,,,1
2017-09-05,00705R,台新MSCI台灣反1,twse,19.52,19.57,19.52,19.57,8000,156310,-0.06,,11315000,4,,,1
2017-09-06,00705R,台新MSCI台灣反1,twse,19.53,19.65,19.53,19.60,325000,6370990,0.03,,11315000,10,,,1
2017-09-07,00705R,台新MSCI台灣反1,twse,19.57,19.66,19.57,19.66,327000,6418610,0.06,,11315000,10,,,1
2017-09-08,00705R,台新MSCI台灣反1,twse,19.55,19.55,19.50,19.52,307000,5986640,-0.14,,11315000,12,,,1
2017-09-11,00705R,台新MSCI台灣反1,twse,19.52,19.52,19.52,19.52,3000,58560,0.0,flat,11315000,1,,,1
2017-09-12,00705R,台新MSCI台灣反1,twse,19.47,19.47,19.47,19.47,400000,7788000,-0.05,down,11315000,10,,,1
2017-09-13,00705R,台新MSCI台灣反1,twse,19.58,19.59,19.58,19.59,2000,39170,0.12,,11315000,2,,,1
2017-09-14,00705R,台新MSCI台灣反1,twse,,,,,0,0,0.0,,11315000,0,無成交,,0
2017-09-15,00705R,台新MSCI台灣反1,twse,19.60,19.64,19.60,19.64,15000,294400,0.0,,11315000,2,,,1
2017-09-18,00705R,台新MSCI台灣反1,twse,19.46,19.46,19.38,19.38,9000,174990,-0.26,,11315000,5,,,1
2017-09-19,00705R,台新MSCI台灣反1,twse,19.54,19.54,19.54,19.54,5000,97700,0.16,up,11315000,1,,,1
