date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2026-08-03,009826,貝萊德世界股票,twse,10.03,10.08,10.02,10.08,68534288,688225520,0.04,,384804000,11230,,
2026-08-04,009826,貝萊德世界股票,twse,10.14,10.21,10.14,10.18,57362518,584209601,0.1,,442804000,13352,,
2026-08-05,009826,貝萊德世界股票,twse,10.38,10.39,10.28,10.29,51361328,529596112,0.11,,483804000,11011,,
2026-08-06,009826,貝萊德世界股票,twse,10.29,10.29,10.24,10.28,37038290,380050820,-0.01,,497304000,10005,,
2026-08-07,009826,貝萊德世界股票,twse,10.24,10.24,10.20,10.22,24539467,250753632,-0.06,,499804000,7333,,
2026-08-10,009826,貝萊德世界股票,twse,10.31,10.32,10.29,10.32,23700947,244163137,0.1,,505804000,6097,,
2026-08-11,009826,貝萊德世界股票,twse,10.31,10.32,10.30,10.32,22360188,230623762,0.0,,537304000,4499,,
2026-08-12,009826,貝萊德世界股票,twse,10.29,10.30,10.27,10.29,23159847,238235653,-0.03,,548304000,6473,,
2026-08-13,009826,貝萊德世界股票,twse,10.32,10.32,10.29,10.31,24721847,254618823,0.02,,560304000,4509,,
2026-08-14,009826,貝萊德世界股票,twse,10.32,10.33,10.29,10.30,24828431,255959455,-0.01,,575804000,5328,,
2026-08-17,009826,貝萊德世界股票,twse,10.30,10.30,10.26,10.28,22679715,232960440,-0.02,,588804000,6336,,
2026-08-18,009826,貝萊德世界股票,twse,10.25,10.25,10.16,10.18,32164847,327626763,-0.1,,610804000,11539,,
2026-08-19,009826,貝萊德世界股票,twse,10.13,10.13,10.10,10.12,23735382,240217168,-0.06,,618804000,7507,,
2026-08-20,009826,貝萊德世界股票,twse,10.15,10.17,10.14,10.16,9277477,94193441,0.04,,624804000,3116,,
2026-08-21,009826,貝萊德世界股票,twse,10.12,10.14,10.11,10.13,16761940,169656180,-0.03,,648804000,4525,,
2026-08-24,009826,貝萊德世界股票,twse,10.13,10.16,10.12,10.13,19206644,194786771,0.0,,666304000,4874,,
2026-08-25,009826,貝萊德世界股票,twse,10.13,10.14,10.10,10.14,14310125,144755645,0.01,,669804000,4250,,
2026-08-26,009826,貝萊德世界股票,twse,10.15,10.16,10.12,10.16,13087730,132766388,0.02,,670304000,3026,,
2026-08-27,009826,貝萊德世界股票,twse,10.22,10.22,10.16,10.16,12541004,127584603,0.0,,680304000,3060,,
2026-08-28,009826,貝萊德世界股票,twse,10.14,10.15,10.12,10.13,19445185,197046036,-0.03,,696804000,6034,,
2026-08-31,009826,貝萊德世界股票,twse,10.09,10.10,10.05,10.10,26016833,262117571,-0.03,,713304000,8750,,
2026-09-01,009826,貝萊德世界股票,twse,10.10,10.12,10.07,10.07,18729634,188936682,-0.03,,729304000,7295,,
2026-09-02,009826,貝萊德世界股票,twse,10.03,10.04,10.01,10.04,21395529,214372913,-0.03,,741804000,8230,,
2026-09-03,009826,貝萊德世界股票,twse,10.05,10.06,10.04,10.05,10822948,108771816,0.01,,743804000,3361,,
2026-09-04,009826,貝萊德世界股票,twse,10.11,10.16,10.10,10.16,6794962,68826397,0.11,,742304000,2236,,
2026-09-07,009826,貝萊德世界股票,twse,10.16,10.16,10.08,10.11,11735381,118669632,-0.05,,742304000,4235,,
2026-09-08,009826,貝萊德世界股票,twse,10.11,10.11,10.08,10.09,10025476,101176626,-0.02,,750804000,3195,,
2026-09-09,009826,貝萊德世界股票,twse,10.06,10.06,10.04,10.05,14454382,145316086,-0.04,,766804000,6004,,
2026-09-10,009826,貝萊德世界股票,twse,10.00,10.01,9.98,10.01,22025410,220168617,-0.04,,793804000,8118,,
2026-09-11,009826,貝萊德世界股票,twse,9.96,9.98,9.93,9.97,21402266,213151798,-0.04,,808304000,8846,,
