date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2015-01-05,1612,宏泰,twse,10.25,10.35,10.20,10.25,140260,1437913,-0.05,,324151063,66,,,1
2015-01-06,1612,宏泰,twse,10.20,10.20,10.15,10.15,121695,1237602,-0.1,,324151063,65,,,1
2015-01-07,1612,宏泰,twse,10.20,10.25,10.15,10.20,148567,1515403,0.05,,324151063,63,,,1
2015-01-08,1612,宏泰,twse,10.20,10.35,10.10,10.25,422148,4337480,0.05,,324151063,112,,,1
2015-01-09,1612,宏泰,twse,10.35,10.40,10.25,10.35,530843,5491080,0.1,,324151063,104,,,1
2015-01-12,1612,宏泰,twse,10.35,10.35,10.20,10.25,179085,1840114,-0.1,,324151063,81,,,1
2015-01-13,1612,宏泰,twse,10.30,10.40,10.25,10.35,521702,5384973,0.1,,324151063,141,,,1
2015-01-14,1612,宏泰,twse,10.35,10.50,10.25,10.35,534008,5532480,0.0,,324151063,148,,,1
2015-01-15,1612,宏泰,twse,10.35,10.45,10.30,10.30,227110,2348826,-0.05,,324151063,56,,,1
2015-01-16,1612,宏泰,twse,10.30,10.35,10.20,10.35,396279,4081986,0.05,,324151063,118,,,1
2015-01-19,1612,宏泰,twse,10.30,10.35,10.25,10.30,111007,1142870,-0.05,,324151063,30,,,1
2015-01-20,1612,宏泰,twse,10.25,10.30,10.20,10.25,134911,1384386,-0.05,,324151063,58,,,1
2015-01-21,1612,宏泰,twse,10.30,10.30,10.20,10.30,202887,2081582,0.05,,324151063,70,,,1
2015-01-22,1612,宏泰,twse,10.30,10.35,10.25,10.30,165929,1708259,0.0,,324151063,72,,,1
2015-01-23,1612,宏泰,twse,10.35,10.35,10.25,10.25,168024,1730443,-0.05,,324151063,71,,,1
2015-01-26,1612,宏泰,twse,10.25,10.80,10.25,10.60,1505944,15986799,0.35,,324151063,431,,,1
2015-01-27,1612,宏泰,twse,10.65,10.75,10.55,10.60,689575,7325561,0.0,,324151063,198,,,1
2015-01-28,1612,宏泰,twse,10.60,10.70,10.45,10.60,618162,6559923,0.0,,324151063,145,,,1
2015-01-29,1612,宏泰,twse,10.55,10.65,10.50,10.65,214005,2261000,0.05,,324151063,65,,,1
2015-01-30,1612,宏泰,twse,10.70,10.70,10.60,10.60,305110,3255022,-0.05,,324151063,77,,,1
2015-02-02,1612,宏泰,twse,10.60,10.60,10.40,10.50,305006,3190216,-0.1,,324151063,84,,,1
2015-02-03,1612,宏泰,twse,10.60,10.60,10.45,10.50,187307,1965471,0.0,,324151063,65,,,1
2015-02-04,1612,宏泰,twse,10.55,10.55,10.40,10.45,243884,2549741,-0.05,,324151063,76,,,1
2015-02-05,1612,宏泰,twse,10.40,10.50,10.40,10.50,169458,1767057,0.05,,324151063,70,,,1
2015-02-06,1612,宏泰,twse,10.50,10.50,10.40,10.45,178648,1860255,-0.05,,324151063,62,,,1
2015-02-09,1612,宏泰,twse,10.45,10.45,10.35,10.45,189008,1960381,0.0,,324151063,44,,,1
2015-02-10,1612,宏泰,twse,10.45,10.50,10.35,10.35,144118,1503018,-0.1,,324151063,82,,,1
2015-02-11,1612,宏泰,twse,10.45,10.45,10.35,10.35,155241,1612319,0.0,,324151063,85,,,1
2015-02-12,1612,宏泰,twse,10.35,10.45,10.30,10.35,78746,815732,0.0,,324151063,43,,,1
2015-02-13,1612,宏泰,twse,10.35,10.40,10.30,10.30,220165,2274838,-0.05,,324151063,53,,,1
2015-02-24,1612,宏泰,twse,10.30,10.45,10.30,10.40,218106,2271142,0.1,,324151063,70,,,1
2015-02-25,1612,宏泰,twse,10.40,10.40,10.30,10.40,199011,2055160,0.0,,324151063,70,,,1
2015-02-26,1612,宏泰,twse,10.40,10.40,10.25,10.30,296750,3057582,-0.1,,324151063,96,,,1
2015-03-02,1612,宏泰,twse,10.40,10.40,10.25,10.30,212050,2182753,0.0,,324151063,86,,,1
2015-03-03,1612,宏泰,twse,10.30,10.40,10.30,10.40,605010,6238050,0.1,,324151063,93,,,1
2015-03-04,1612,宏泰,twse,10.40,10.40,10.25,10.25,449939,4640818,-0.15,,324151063,112,,,1
2015-03-05,1612,宏泰,twse,10.35,10.35,10.25,10.35,199035,2045859,0.1,,324151063,72,,,1
2015-03-06,1612,宏泰,twse,10.35,10.35,10.30,10.35,244110,2520283,0.0,,324151063,49,,,1
2015-03-09,1612,宏泰,twse,10.35,10.40,10.30,10.40,361617,3734744,0.05,,324151063,133,,,1
2015-03-10,1612,宏泰,twse,10.40,10.40,10.30,10.35,382490,3959088,-0.05,,324151063,89,,,1
2015-03-11,1612,宏泰,twse,10.25,10.35,10.25,10.30,697618,7153947,-0.05,,324151063,113,,,1
2015-03-12,1612,宏泰,twse,10.30,10.35,10.25,10.30,95028,978135,0.0,,324151063,49,,,1
2015-03-13,1612,宏泰,twse,10.35,10.35,10.25,10.30,152136,1566937,0.0,,324151063,77,,,1
2015-03-16,1612,宏泰,twse,10.25,10.35,10.25,10.25,550621,5670105,-0.05,,324151063,122,,,1
2015-03-17,1612,宏泰,twse,10.30,10.55,10.25,10.35,2649302,27738721,0.1,,324151063,369,,,1
2015-03-18,1612,宏泰,twse,10.30,10.45,10.30,10.45,317019,3280793,0.1,,324151063,118,,,1
2015-03-19,1612,宏泰,twse,10.45,10.45,10.35,10.35,435300,4521991,-0.1,,324151063,172,,,1
2015-03-20,1612,宏泰,twse,10.40,10.45,10.30,10.45,789133,8214576,0.1,,324151063,191,,,1
2015-03-23,1612,宏泰,twse,10.45,10.50,10.30,10.30,400148,4168467,-0.15,,324151063,140,,,1
2015-03-24,1612,宏泰,twse,10.45,10.45,10.35,10.45,341183,3548689,0.15,,324151063,123,,,1
2015-03-25,1612,宏泰,twse,10.50,10.55,10.40,10.55,890853,9340699,0.1,,324151063,187,,,1
2015-03-26,1612,宏泰,twse,10.50,10.50,10.45,10.50,170021,1780510,-0.05,,324151063,116,,,1
2015-03-27,1612,宏泰,twse,10.55,10.75,10.50,10.70,1405852,14929630,0.2,,324151063,443,,,1
2015-03-30,1612,宏泰,twse,10.70,10.80,10.60,10.60,976073,10446359,-0.1,,324151063,266,,,1
2015-03-31,1612,宏泰,twse,10.70,10.70,10.60,10.65,526054,5597444,0.05,,324151063,156,,,1
2015-04-01,1612,宏泰,twse,10.65,10.70,10.55,10.55,290421,3085288,-0.1,,324151063,151,,,1
2015-04-02,1612,宏泰,twse,10.55,10.70,10.55,10.60,376082,3992604,0.05,,324151063,174,,,1
2015-04-07,1612,宏泰,twse,10.60,10.65,10.55,10.60,550857,5838016,0.0,,324151063,257,,,1
2015-04-08,1612,宏泰,twse,10.60,10.60,10.50,10.55,486070,5129970,-0.05,,324151063,163,,,1
2015-04-09,1612,宏泰,twse,10.55,10.65,10.55,10.55,635775,6742398,0.0,,324151063,180,,,1
2015-04-10,1612,宏泰,twse,10.55,10.65,10.55,10.60,564826,5973667,0.05,,324151063,122,,,1
2015-04-13,1612,宏泰,twse,10.60,10.65,10.55,10.55,387068,4103748,-0.05,,324151063,142,,,1
2015-04-14,1612,宏泰,twse,10.55,10.70,10.55,10.65,373837,3966643,0.1,,324151063,141,,,1
2015-04-15,1612,宏泰,twse,10.65,10.70,10.55,10.60,870029,9215547,-0.05,,324151063,215,,,1
2015-04-16,1612,宏泰,twse,10.65,10.65,10.50,10.50,531242,5618404,-0.1,,324151063,147,,,1
2015-04-17,1612,宏泰,twse,10.50,10.60,10.50,10.55,271030,2856380,0.05,,324151063,148,,,1
2015-04-20,1612,宏泰,twse,10.55,10.65,10.50,10.55,529113,5593143,0.0,,324151063,210,,,1
2015-04-21,1612,宏泰,twse,10.55,10.60,10.50,10.50,303824,3201068,-0.05,,324151063,165,,,1
2015-04-22,1612,宏泰,twse,10.55,10.60,10.50,10.50,442146,4647309,0.0,,324151063,194,,,1
2015-04-23,1612,宏泰,twse,10.50,10.60,10.45,10.50,694726,7298671,0.0,,324151063,171,,,1
2015-04-24,1612,宏泰,twse,10.55,10.60,10.55,10.55,208416,2204593,0.05,,324151063,132,,,1
2015-04-27,1612,宏泰,twse,10.55,10.65,10.55,10.60,305614,3246172,0.05,,324151063,144,,,1
2015-04-28,1612,宏泰,twse,10.65,10.70,10.60,10.60,497952,5303087,0.0,,324151063,150,,,1
2015-04-29,1612,宏泰,twse,10.60,10.70,10.60,10.65,432286,4602092,0.05,,324151063,167,,,1
2015-04-30,1612,宏泰,twse,10.70,10.70,10.65,10.65,431080,4594646,0.0,,324151063,148,,,1
2015-05-04,1612,宏泰,twse,10.70,10.75,10.55,10.65,304366,3237571,0.0,,324151063,108,,,1
2015-05-05,1612,宏泰,twse,10.65,10.70,10.60,10.70,309002,3281920,0.05,,324151063,95,,,1
2015-05-06,1612,宏泰,twse,10.70,10.70,10.60,10.65,380457,4044641,-0.05,,324151063,105,,,1
2015-05-07,1612,宏泰,twse,10.65,10.65,10.60,10.60,201712,2145460,-0.05,,324151063,92,,,1
2015-05-08,1612,宏泰,twse,10.60,10.65,10.50,10.60,331680,3501839,0.0,,324151063,102,,,1
2015-05-11,1612,宏泰,twse,10.60,10.60,10.45,10.45,520005,5451700,-0.15,,324151063,159,,,1
2015-05-12,1612,宏泰,twse,10.45,10.55,10.40,10.50,301568,3158511,0.05,,324151063,112,,,1
2015-05-13,1612,宏泰,twse,10.45,10.55,10.40,10.55,186000,1948046,0.05,,324151063,88,,,1
2015-05-14,1612,宏泰,twse,10.50,10.50,10.40,10.40,272023,2839384,-0.15,,324151063,88,,,1
2015-05-15,1612,宏泰,twse,10.45,10.50,10.35,10.35,263156,2743203,-0.05,,324151063,85,,,1
2015-05-18,1612,宏泰,twse,10.35,10.45,10.30,10.40,378130,3920535,0.05,,324151063,112,,,1
2015-05-19,1612,宏泰,twse,10.35,10.45,10.35,10.40,323582,3361457,0.0,,324151063,145,,,1
