date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2015-01-05,8105,凌巨,twse,12.30,13.15,12.15,13.15,10400236,133735300,0.85,,441475888,2625,,,1
2015-01-06,8105,凌巨,twse,13.05,13.30,12.90,13.20,8310070,109108963,0.05,,441475888,2850,,,1
2015-01-07,8105,凌巨,twse,13.00,13.30,12.75,12.90,4571468,59348779,-0.3,,441475888,1662,,,1
2015-01-08,8105,凌巨,twse,13.00,13.40,13.00,13.00,5356116,70524958,0.1,,441475888,1592,,,1
2015-01-09,8105,凌巨,twse,13.05,13.10,12.55,12.65,3224665,41144919,-0.35,,441475888,1161,,,1
2015-01-12,8105,凌巨,twse,12.65,13.00,12.60,12.75,2147330,27541286,0.1,,441475888,864,,,1
2015-01-13,8105,凌巨,twse,12.95,12.95,12.65,12.65,1328793,16970376,-0.1,,441475888,452,,,1
2015-01-14,8105,凌巨,twse,12.65,12.90,12.60,12.70,1027177,13068074,0.05,,441475888,480,,,1
2015-01-15,8105,凌巨,twse,12.85,12.90,12.45,12.55,1291403,16265252,-0.15,,441475888,518,,,1
2015-01-16,8105,凌巨,twse,12.60,12.70,12.15,12.15,1794059,22127018,-0.4,,441475888,707,,,1
2015-01-19,8105,凌巨,twse,12.30,12.45,12.00,12.00,1037260,12612153,-0.15,,441475888,507,,,1
2015-01-20,8105,凌巨,twse,12.10,12.35,12.05,12.25,706232,8638348,0.25,,441475888,389,,,1
2015-01-21,8105,凌巨,twse,12.25,12.25,11.95,12.00,937238,11310427,-0.25,,441475888,477,,,1
2015-01-22,8105,凌巨,twse,12.10,12.25,12.05,12.20,612334,7453521,0.2,,441475888,337,,,1
2015-01-23,8105,凌巨,twse,12.30,12.45,12.20,12.20,1319004,16221398,0.0,,441475888,520,,,1
2015-01-26,8105,凌巨,twse,12.20,12.35,12.15,12.20,723241,8861577,0.0,,441475888,284,,,1
2015-01-27,8105,凌巨,twse,12.30,12.45,12.10,12.10,1294158,15896360,-0.1,,441475888,518,,,1
2015-01-28,8105,凌巨,twse,12.10,12.25,12.05,12.10,746317,9042733,0.0,,441475888,314,,,1
2015-01-29,8105,凌巨,twse,12.20,12.35,12.05,12.10,2013398,24622881,0.0,,441475888,606,,,1
2015-01-30,8105,凌巨,twse,12.30,12.30,12.05,12.10,633019,7693081,0.0,,441475888,261,,,1
2015-02-02,8105,凌巨,twse,12.10,12.15,11.80,11.90,1217289,14506068,-0.2,,441475888,433,,,1
2015-02-03,8105,凌巨,twse,11.90,12.05,11.90,12.00,364019,4358268,0.1,,441475888,173,,,1
2015-02-04,8105,凌巨,twse,12.10,12.10,11.90,11.90,517198,6189076,-0.1,,441475888,222,,,1
2015-02-05,8105,凌巨,twse,11.80,11.95,11.80,11.95,441863,5255316,0.05,,441475888,156,,,1
2015-02-06,8105,凌巨,twse,11.95,12.05,11.90,11.90,541306,6465372,-0.05,,441475888,213,,,1
2015-02-09,8105,凌巨,twse,11.90,11.95,11.80,11.85,536307,6364612,-0.05,,441475888,197,,,1
2015-02-10,8105,凌巨,twse,11.85,12.10,11.85,11.90,809801,9664035,0.05,,441475888,386,,,1
2015-02-11,8105,凌巨,twse,12.00,12.20,12.00,12.10,1576397,19121231,0.2,,441475888,665,,,1
2015-02-12,8105,凌巨,twse,12.10,12.20,11.90,12.00,515208,6184146,-0.1,,441475888,254,,,1
2015-02-13,8105,凌巨,twse,12.10,12.10,11.85,11.85,495699,5925241,-0.15,,441475888,280,,,1
2015-02-24,8105,凌巨,twse,12.00,12.25,11.90,12.15,2422079,29373557,0.3,,441475888,716,,,1
