date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2015-01-05,1309,台達化,twse,10.00,10.20,9.90,10.00,1535758,15394744,0.07,,327651855,606,,
2015-01-06,1309,台達化,twse,9.98,9.99,9.66,9.80,1022188,10057699,-0.2,,327651855,400,,
2015-01-07,1309,台達化,twse,9.71,9.99,9.70,9.74,835428,8219146,-0.06,,327651855,358,,
2015-01-08,1309,台達化,twse,9.95,10.10,9.80,9.97,3778583,37596404,0.23,,327651855,1607,,
2015-01-09,1309,台達化,twse,10.05,10.05,9.83,9.83,1344300,13356182,-0.14,,327651855,713,,
2015-01-12,1309,台達化,twse,9.84,9.85,9.70,9.70,1097172,10690334,-0.13,,327651855,291,,
2015-01-13,1309,台達化,twse,9.70,9.95,9.65,9.88,1562758,15427180,0.18,,327651855,980,,
2015-01-14,1309,台達化,twse,9.94,9.95,9.71,9.73,516487,5049617,-0.15,,327651855,425,,
2015-01-15,1309,台達化,twse,9.73,9.76,9.66,9.66,533630,5171011,-0.07,,327651855,284,,
2015-01-16,1309,台達化,twse,9.75,9.76,9.50,9.51,854716,8184919,-0.15,,327651855,321,,
2015-01-19,1309,台達化,twse,9.62,9.69,9.30,9.30,498697,4736957,-0.21,,327651855,196,,
2015-01-20,1309,台達化,twse,9.40,9.40,9.14,9.30,1057505,9826142,0.0,,327651855,451,,
2015-01-21,1309,台達化,twse,9.21,9.30,9.18,9.30,597168,5519850,0.0,,327651855,228,,
2015-01-22,1309,台達化,twse,9.36,9.88,9.36,9.72,2909502,28234767,0.42,,327651855,1033,,
2015-01-23,1309,台達化,twse,9.73,9.84,9.67,9.67,1532220,14961486,-0.05,,327651855,492,,
2015-01-26,1309,台達化,twse,9.70,9.77,9.60,9.60,490845,4741521,-0.07,,327651855,191,,
2015-01-27,1309,台達化,twse,9.60,9.65,9.50,9.58,423714,4047439,-0.02,,327651855,216,,
2015-01-28,1309,台達化,twse,9.55,9.65,9.48,9.50,421494,4013678,-0.08,,327651855,161,,
