date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,7880,聖凰,emerging,,135,129,131.22,39435,5174661,-2.13,,,,均價/額推算,,1
2026-09-04,7880,聖凰,emerging,,136,132,133.22,38752,5162541,2.00,,,,均價/額推算,,1
2026-09-07,7880,聖凰,emerging,,132.5,127,128.56,54609,7020533,-4.66,,,,均價/額推算,,1
2026-09-08,7880,聖凰,emerging,,130.5,126.5,128.37,77727,9977815,-0.19,,,,均價/額推算,,1
2026-09-09,7880,聖凰,emerging,,133.5,129,131.82,44166,5821962,3.45,,,,均價/額推算,,1
2026-09-11,7880,聖凰,emerging,,130.5,128.5,129.49,32539,4213475,-1.78,,,,均價/額推算,129,1
2026-09-14,7880,聖凰,emerging,,130,128,128.91,14500,1869195,-0.58,,,,均價/額推算,128.5,1
2026-09-15,7880,聖凰,emerging,,129,125,127.6,22024,2810262,-1.31,,,,均價/額推算,128,1
2026-09-16,7880,聖凰,emerging,,128,126,126.91,22455,2849764,-0.69,,,,均價/額推算,127.5,1
2026-09-17,7880,聖凰,emerging,,129,126.5,126.84,3640,461698,-0.07,,,,均價/額推算,126.5,1
2026-09-18,7880,聖凰,emerging,,127.5,124.5,126.59,12630,1598832,-0.25,,,,均價/額推算,127,1
2026-09-21,7880,聖凰,emerging,,127,125.5,126.28,28679,3621584,-0.31,,,,均價/額推算,125.5,1
2026-09-22,7880,聖凰,emerging,,127,125.5,126.15,29451,3715244,-0.13,,,,均價/額推算,126,1
2026-09-23,7880,聖凰,emerging,,127,123.5,124.77,37881,4726412,-1.38,,,,均價/額推算,124.5,1
