date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,6946,三地能源,emerging,,9.8,9,9.41,31006,291766,0.06,,,,均價/額推算,,1
2026-09-04,6946,三地能源,emerging,,9.4,9.1,9.25,17331,160312,-0.16,,,,均價/額推算,,1
2026-09-07,6946,三地能源,emerging,,9.4,8.94,9.09,55562,505059,-0.16,,,,均價/額推算,,1
2026-09-08,6946,三地能源,emerging,,9.39,8.93,9.02,41886,377812,-0.07,,,,均價/額推算,,1
2026-09-09,6946,三地能源,emerging,,9.39,8.94,9.03,36096,325947,0.01,,,,均價/額推算,,1
2026-09-11,6946,三地能源,emerging,,9.26,8.8,9.17,26834,246068,-0.22,,,,均價/額推算,9.23,1
2026-09-14,6946,三地能源,emerging,,9.29,8.81,9.23,20138,185874,0.06,,,,均價/額推算,8.87,1
2026-09-15,6946,三地能源,emerging,,9.23,8.84,8.92,81798,729638,-0.31,,,,均價/額推算,9.15,1
2026-09-16,6946,三地能源,emerging,,9.3,8.85,8.86,1006,8913,-0.06,,,,均價/額推算,9.3,1
2026-09-17,6946,三地能源,emerging,,9.3,8.86,9.24,26324,243234,0.38,,,,均價/額推算,9.3,1
2026-09-18,6946,三地能源,emerging,,9.43,8.86,9.22,45017,415057,-0.02,,,,均價/額推算,9.43,1
2026-09-21,6946,三地能源,emerging,,9.89,9.1,9.46,68582,648786,0.24,,,,均價/額推算,9.49,1
2026-09-22,6946,三地能源,emerging,,9.45,9,9.06,34372,311410,-0.40,,,,均價/額推算,9.36,1
2026-09-23,6946,三地能源,emerging,,9.46,9,9.08,13047,118467,0.02,,,,均價/額推算,9.46,1
