date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2015-01-05,1723,中碳,twse,154.50,155.00,153.50,154.00,592900,91354900,-1.0,,236904480,479,,
2015-01-06,1723,中碳,twse,153.00,154.00,153.00,153.50,653220,100234983,-0.5,,236904480,449,,
2015-01-07,1723,中碳,twse,153.50,155.50,153.50,154.50,677018,104349790,1.0,,236904480,348,,
2015-01-08,1723,中碳,twse,155.50,156.00,154.50,156.00,289543,44912974,1.5,,236904480,264,,
2015-01-09,1723,中碳,twse,157.00,157.00,156.00,156.00,316925,49502725,0.0,,236904480,303,,
2015-01-12,1723,中碳,twse,154.00,154.50,153.00,153.50,523753,80487833,-2.5,,236904480,418,,
2015-01-13,1723,中碳,twse,153.50,155.00,153.00,155.00,279092,43066801,1.5,,236904480,263,,
2015-01-14,1723,中碳,twse,155.00,155.50,153.50,153.50,298703,46078965,-1.5,,236904480,284,,
2015-01-15,1723,中碳,twse,152.00,153.50,151.00,152.50,514129,78130296,-1.0,,236904480,424,,
2015-01-16,1723,中碳,twse,152.00,153.00,151.00,152.00,457455,69417615,-0.5,,236904480,414,,
2015-01-19,1723,中碳,twse,152.50,153.50,152.00,152.00,238905,36454465,0.0,,236904480,253,,
2015-01-20,1723,中碳,twse,152.00,153.50,152.00,152.50,338237,51643874,0.5,,236904480,329,,
2015-01-21,1723,中碳,twse,152.50,154.00,152.50,154.00,299015,45853310,1.5,,236904480,276,,
2015-01-22,1723,中碳,twse,155.00,155.00,154.00,154.50,317594,49085070,0.5,,236904480,290,,
2015-01-23,1723,中碳,twse,155.50,156.50,154.50,154.50,682915,106183775,0.0,,236904480,599,,
2015-01-26,1723,中碳,twse,154.50,155.00,153.50,153.50,229590,35367650,-1.0,,236904480,240,,
2015-01-27,1723,中碳,twse,153.50,155.00,153.50,155.00,338969,52323677,1.5,,236904480,332,,
2015-01-28,1723,中碳,twse,155.00,155.00,154.00,154.50,182853,28250715,-0.5,,236904480,178,,
2015-01-29,1723,中碳,twse,154.50,155.00,153.50,154.00,217628,33527022,-0.5,,236904480,218,,
2015-01-30,1723,中碳,twse,154.00,154.50,153.00,153.00,392626,60256404,-1.0,,236904480,294,,
2015-02-02,1723,中碳,twse,153.00,155.00,152.50,153.00,391316,60084002,0.0,,236904480,332,,
2015-02-03,1723,中碳,twse,153.50,154.00,152.50,153.00,357426,54738390,0.0,,236904480,263,,
2015-02-04,1723,中碳,twse,154.00,155.00,154.00,154.00,574778,88708090,1.0,,236904480,420,,
2015-02-05,1723,中碳,twse,155.00,155.00,153.50,154.00,406806,62715430,0.0,,236904480,326,,
2015-02-06,1723,中碳,twse,154.00,154.00,152.50,152.50,655570,100511063,-1.5,,236904480,471,,
2015-02-09,1723,中碳,twse,152.00,152.50,150.50,151.50,1269494,191859582,-1.0,,236904480,864,,
2015-02-10,1723,中碳,twse,151.00,151.50,149.50,150.00,1226568,184620542,-1.5,,236904480,982,,
2015-02-11,1723,中碳,twse,149.50,150.00,149.00,150.00,1121927,167949977,0.0,,236904480,891,,
2015-02-12,1723,中碳,twse,150.00,150.50,146.50,147.00,1840736,272537164,-3.0,,236904480,1447,,
2015-02-13,1723,中碳,twse,147.00,147.00,143.50,144.00,1871963,270790596,-3.0,,236904480,1599,,
2015-02-24,1723,中碳,twse,145.00,146.00,144.00,145.00,727131,105472126,1.0,,236904480,647,,
2015-02-25,1723,中碳,twse,145.50,149.50,145.00,148.50,1162451,172256417,3.5,,236904480,864,,
2015-02-26,1723,中碳,twse,149.00,149.00,146.50,147.00,584218,85946866,-1.5,,236904480,532,,
2015-03-02,1723,中碳,twse,147.00,151.00,146.50,149.00,1063824,158861503,2.0,,236904480,764,,
2015-03-03,1723,中碳,twse,149.00,150.00,149.00,149.00,346778,51742200,0.0,,236904480,317,,
2015-03-04,1723,中碳,twse,149.00,149.50,148.00,149.50,285320,42406835,0.5,,236904480,288,,
2015-03-05,1723,中碳,twse,148.50,149.50,148.00,149.50,229336,34144900,0.0,,236904480,208,,
2015-03-06,1723,中碳,twse,148.50,149.50,147.50,147.50,504052,74639708,-2.0,,236904480,475,,
2015-03-09,1723,中碳,twse,147.50,148.50,147.50,148.00,323567,47870483,0.5,,236904480,271,,
2015-03-10,1723,中碳,twse,147.50,147.50,146.00,146.00,651175,95369225,-2.0,,236904480,645,,
2015-03-11,1723,中碳,twse,145.00,146.50,145.00,146.00,473811,69129217,0.0,,236904480,350,,
2015-03-12,1723,中碳,twse,145.50,146.00,145.00,145.00,764603,111154038,-1.0,,236904480,723,,
2015-03-13,1723,中碳,twse,145.50,147.00,145.00,146.00,357828,52316716,1.0,,236904480,336,,
2015-03-16,1723,中碳,twse,146.00,147.50,145.00,147.00,584133,85552603,1.0,,236904480,473,,
2015-03-17,1723,中碳,twse,147.50,147.50,145.50,146.00,333345,48781715,-1.0,,236904480,325,,
2015-03-18,1723,中碳,twse,146.00,147.00,145.50,146.50,398350,58334950,0.5,,236904480,411,,
