date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2017-10-24,00636K,國泰中國A50+U,twse,6.63,6.66,6.63,6.66,500,3327,0.06,,,3,
2017-10-25,00636K,國泰中國A50+U,twse,6.65,6.67,6.65,6.67,600,4000,0.01,,,2,
2017-10-26,00636K,國泰中國A50+U,twse,6.73,6.73,6.73,6.73,100,673,0.06,up,,1,
2017-10-27,00636K,國泰中國A50+U,twse,6.75,6.79,6.75,6.79,500,3387,0.06,,,4,
2017-10-30,00636K,國泰中國A50+U,twse,6.82,6.82,6.82,6.82,100,682,0.03,up,,1,
2017-11-01,00636K,國泰中國A50+U,twse,6.85,6.85,6.85,6.85,700,4795,0.0,down,,2,
2017-11-03,00636K,國泰中國A50+U,twse,6.83,6.83,6.83,6.83,500,3415,0.0,down,,1,
2017-11-08,00636K,國泰中國A50+U,twse,6.93,6.93,6.93,6.93,500,3465,0.0,down,,1,
2017-11-13,00636K,國泰中國A50+U,twse,7.02,7.04,7.01,7.04,88600,622175,0.0,,,24,
2017-11-14,00636K,國泰中國A50+U,twse,7.09,7.09,7.01,7.01,63300,446378,-0.03,,,14,
2017-11-15,00636K,國泰中國A50+U,twse,6.97,6.97,6.95,6.95,118200,823190,-0.06,,,8,
2017-11-16,00636K,國泰中國A50+U,twse,6.98,7.00,6.98,7.00,144000,1005770,0.05,,,23,
2017-11-17,00636K,國泰中國A50+U,twse,7.06,7.06,7.04,7.04,90000,633700,0.04,,,6,
2017-11-20,00636K,國泰中國A50+U,twse,7.09,7.09,7.05,7.05,90000,634700,0.01,,,5,
2017-11-21,00636K,國泰中國A50+U,twse,7.15,7.33,7.15,7.33,86600,633097,0.28,,,6,
2017-11-22,00636K,國泰中國A50+U,twse,7.42,7.44,7.42,7.44,80100,595942,0.11,,,3,
2017-11-23,00636K,國泰中國A50+U,twse,7.38,7.38,7.38,7.38,80000,590400,-0.06,down,,2,
2017-11-24,00636K,國泰中國A50+U,twse,7.26,7.26,7.17,7.21,115500,829767,-0.17,,,12,
2017-11-27,00636K,國泰中國A50+U,twse,7.16,7.16,7.11,7.11,100600,716186,-0.1,,,16,
2017-11-28,00636K,國泰中國A50+U,twse,7.10,7.10,7.05,7.05,48400,341590,-0.06,,,4,
2017-11-29,00636K,國泰中國A50+U,twse,7.12,7.14,7.05,7.07,100100,708705,0.02,,,12,
2017-11-30,00636K,國泰中國A50+U,twse,7.08,7.08,7.05,7.08,85600,605748,0.01,,,14,
2017-12-01,00636K,國泰中國A50+U,twse,6.97,6.97,6.97,6.97,120000,836400,-0.11,down,,4,
2017-12-04,00636K,國泰中國A50+U,twse,6.92,7.01,6.92,7.01,120500,844660,0.04,,,5,
2017-12-05,00636K,國泰中國A50+U,twse,7.10,7.10,7.10,7.10,120000,852000,0.09,up,,4,
2017-12-06,00636K,國泰中國A50+U,twse,7.03,7.04,7.03,7.04,120100,844304,-0.06,,,5,
2017-12-07,00636K,國泰中國A50+U,twse,6.96,6.96,6.92,6.92,130000,900000,-0.12,,,5,
2017-12-08,00636K,國泰中國A50+U,twse,6.91,6.91,6.91,6.91,120000,829200,-0.01,down,,4,
2017-12-11,00636K,國泰中國A50+U,twse,7.04,7.04,7.04,7.04,120000,844800,0.13,up,,5,
2017-12-12,00636K,國泰中國A50+U,twse,7.05,7.05,7.05,7.05,120000,846000,0.01,up,,4,
2017-12-13,00636K,國泰中國A50+U,twse,7.00,7.00,7.00,7.00,120000,840000,-0.05,down,,4,
2017-12-14,00636K,國泰中國A50+U,twse,7.06,7.06,7.04,7.04,125000,880100,0.04,,,6,
2017-12-15,00636K,國泰中國A50+U,twse,6.95,6.96,6.95,6.95,135000,938300,-0.09,,,8,
2017-12-18,00636K,國泰中國A50+U,twse,6.97,6.97,6.95,6.95,120100,834697,0.0,,,5,
2017-12-19,00636K,國泰中國A50+U,twse,7.02,7.02,7.02,7.02,120000,842400,0.07,up,,4,
2017-12-20,00636K,國泰中國A50+U,twse,7.10,7.10,7.07,7.07,130200,924120,0.05,,,8,
2017-12-21,00636K,國泰中國A50+U,twse,7.19,7.19,7.19,7.19,120000,862800,0.12,up,,4,
2017-12-22,00636K,國泰中國A50+U,twse,7.18,7.18,7.17,7.17,150000,1075800,-0.02,,,9,
2017-12-25,00636K,國泰中國A50+U,twse,7.19,7.19,7.19,7.19,120000,862800,0.02,up,,4,
2017-12-26,00636K,國泰中國A50+U,twse,7.16,7.16,7.16,7.16,160100,1146316,-0.03,down,,7,
2017-12-27,00636K,國泰中國A50+U,twse,7.18,7.19,7.15,7.15,190100,1360218,-0.01,,,9,
2017-12-28,00636K,國泰中國A50+U,twse,7.07,7.12,7.07,7.12,160500,1142735,-0.03,,,5,
2017-12-29,00636K,國泰中國A50+U,twse,7.15,7.18,7.12,7.12,180300,1290844,0.0,,,9,
2018-01-02,00636K,國泰中國A50+U,twse,7.30,7.30,7.29,7.29,160500,1170050,0.17,,,5,
2018-01-03,00636K,國泰中國A50+U,twse,7.32,7.38,7.32,7.38,150100,1107136,0.09,,,6,
2018-01-04,00636K,國泰中國A50+U,twse,7.31,7.36,7.31,7.35,170700,1255827,-0.03,,,7,
2018-01-05,00636K,國泰中國A50+U,twse,7.39,7.39,7.39,7.39,160000,1182400,0.04,up,,4,
2018-01-08,00636K,國泰中國A50+U,twse,7.42,7.42,7.41,7.41,160100,1187941,0.02,,,5,
2018-01-09,00636K,國泰中國A50+U,twse,7.45,7.45,7.45,7.45,160300,1194235,0.04,up,,5,
2018-01-10,00636K,國泰中國A50+U,twse,7.51,7.54,7.51,7.54,160200,1207904,0.09,,,6,
2018-01-11,00636K,國泰中國A50+U,twse,7.54,7.54,7.52,7.52,140000,1053200,-0.02,,,6,
2018-01-12,00636K,國泰中國A50+U,twse,7.52,7.58,7.52,7.58,160100,1213252,0.06,,,7,
2018-01-15,00636K,國泰中國A50+U,twse,7.69,7.80,7.69,7.80,162300,1263117,0.22,,,11,
2018-01-16,00636K,國泰中國A50+U,twse,7.84,7.84,7.84,7.84,160000,1254400,0.04,up,,4,
2018-01-17,00636K,國泰中國A50+U,twse,7.95,7.97,7.85,7.85,160400,1267967,0.01,,,23,
2018-01-18,00636K,國泰中國A50+U,twse,7.94,7.95,7.90,7.90,175000,1385310,0.05,,,23,
2018-01-19,00636K,國泰中國A50+U,twse,7.96,8.05,7.96,8.04,160200,1288798,0.14,,,23,
2018-01-22,00636K,國泰中國A50+U,twse,8.03,8.03,8.03,8.03,160000,1284800,-0.01,down,,25,
2018-01-23,00636K,國泰中國A50+U,twse,8.15,8.15,8.12,8.13,200200,1626030,0.1,,,25,
2018-01-24,00636K,國泰中國A50+U,twse,8.14,8.16,8.11,8.15,200600,1631486,0.02,,,29,
2018-01-25,00636K,國泰中國A50+U,twse,8.08,8.14,8.08,8.14,175000,1424200,-0.01,,,19,
2018-01-26,00636K,國泰中國A50+U,twse,8.16,8.22,8.16,8.22,161200,1318598,0.08,,,16,
2018-01-29,00636K,國泰中國A50+U,twse,8.22,8.22,8.12,8.12,166900,1355571,-0.1,,,31,
2018-01-30,00636K,國泰中國A50+U,twse,8.04,8.04,7.93,7.93,163700,1298420,-0.19,,,22,
2018-01-31,00636K,國泰中國A50+U,twse,7.96,8.00,7.94,8.00,164400,1315000,0.07,,,30,
2018-02-01,00636K,國泰中國A50+U,twse,8.04,8.04,8.03,8.03,162400,1304075,0.03,,,61,
2018-02-02,00636K,國泰中國A50+U,twse,8.00,8.03,8.00,8.03,162000,1300815,0.0,,,20,
2018-02-05,00636K,國泰中國A50+U,twse,8.05,8.05,8.02,8.02,162000,1299300,-0.01,,,25,
2018-02-06,00636K,國泰中國A50+U,twse,7.95,7.97,7.89,7.91,162500,1295024,-0.11,,,22,
2018-02-07,00636K,國泰中國A50+U,twse,8.04,8.10,7.85,7.93,163400,1286528,0.02,,,31,
2018-02-08,00636K,國泰中國A50+U,twse,7.74,7.74,7.54,7.54,161600,1218766,-0.39,,,24,
2018-02-09,00636K,國泰中國A50+U,twse,7.14,7.15,7.07,7.15,81300,581238,-0.39,,,7,
2018-02-12,00636K,國泰中國A50+U,twse,7.23,7.25,7.21,7.21,163300,1183881,0.06,,,25,
2018-02-21,00636K,國泰中國A50+U,twse,7.45,7.57,7.45,7.55,6600,49922,0.34,,,6,
2018-02-22,00636K,國泰中國A50+U,twse,7.43,7.52,7.39,7.52,24500,181810,-0.03,,,14,
2018-02-23,00636K,國泰中國A50+U,twse,7.61,7.61,7.61,7.61,100,761,0.09,up,,1,
2018-02-26,00636K,國泰中國A50+U,twse,7.67,7.67,7.59,7.67,500,3811,0.06,,,5,
2018-02-27,00636K,國泰中國A50+U,twse,7.64,7.64,7.64,7.64,1000,7640,-0.03,down,,1,
2018-03-01,00636K,國泰中國A50+U,twse,7.37,7.50,7.37,7.50,6200,45847,-0.14,,,7,
2018-03-02,00636K,國泰中國A50+U,twse,7.38,7.41,7.36,7.41,600,4425,-0.09,,,4,
2018-03-05,00636K,國泰中國A50+U,twse,7.40,7.45,7.36,7.36,1300,9586,-0.05,,,4,
2018-03-07,00636K,國泰中國A50+U,twse,7.53,7.53,7.46,7.46,10100,75353,0.0,,,5,
2018-03-08,00636K,國泰中國A50+U,twse,7.49,7.49,7.49,7.49,100,749,0.03,up,,1,
2018-03-09,00636K,國泰中國A50+U,twse,7.50,7.50,7.50,7.50,100,750,0.01,up,,1,
2018-03-12,00636K,國泰中國A50+U,twse,7.55,7.55,7.55,7.55,5000,37750,0.05,up,,1,
2018-03-13,00636K,國泰中國A50+U,twse,7.54,7.54,7.54,7.54,200,1508,-0.01,down,,2,
2018-03-14,00636K,國泰中國A50+U,twse,7.48,7.48,7.48,7.48,100,748,-0.06,down,,1,
2018-03-15,00636K,國泰中國A50+U,twse,7.45,7.52,7.45,7.52,200,1497,0.04,,,2,
2018-03-19,00636K,國泰中國A50+U,twse,7.44,7.44,7.43,7.43,700,5202,0.0,,,3,
2018-03-20,00636K,國泰中國A50+U,twse,7.49,7.49,7.49,7.49,200,1498,0.06,up,,2,
2018-03-21,00636K,國泰中國A50+U,twse,7.54,7.54,7.50,7.50,600,4504,0.01,,,2,
2018-03-22,00636K,國泰中國A50+U,twse,7.45,7.45,7.42,7.42,200,1487,-0.08,,,2,
2018-03-23,00636K,國泰中國A50+U,twse,7.12,7.12,7.12,7.12,1200,8544,-0.3,down,,3,
2018-03-26,00636K,國泰中國A50+U,twse,7.12,7.12,7.07,7.07,200,1419,-0.05,,,2,
2018-03-27,00636K,國泰中國A50+U,twse,7.16,7.16,7.16,7.16,6000,42960,0.09,up,,2,
2018-03-28,00636K,國泰中國A50+U,twse,7.04,7.11,7.00,7.00,39100,275949,-0.16,,,15,
2018-03-29,00636K,國泰中國A50+U,twse,6.95,6.99,6.88,6.99,3300,22733,-0.01,,,4,
2018-03-30,00636K,國泰中國A50+U,twse,7.15,7.15,7.10,7.10,200,1425,0.11,,,2,
2018-03-31,00636K,國泰中國A50+U,twse,7.16,7.16,7.16,7.16,100,716,0.06,up,,1,
2018-04-02,00636K,國泰中國A50+U,twse,7.10,7.15,7.10,7.11,5300,37686,-0.05,,,5,
2018-04-03,00636K,國泰中國A50+U,twse,6.97,6.97,6.97,6.97,100,697,-0.14,down,,1,
2018-04-09,00636K,國泰中國A50+U,twse,7.02,7.02,7.02,7.02,100,702,0.05,up,,1,
2018-04-10,00636K,國泰中國A50+U,twse,7.01,7.08,7.01,7.08,200,1409,0.06,,,2,
2018-04-11,00636K,國泰中國A50+U,twse,7.11,7.21,7.11,7.21,300,2151,0.13,,,3,
2018-04-12,00636K,國泰中國A50+U,twse,7.24,7.24,7.15,7.15,400,2870,-0.06,,,3,
2018-04-13,00636K,國泰中國A50+U,twse,7.16,7.16,7.07,7.08,15700,111040,-0.07,,,10,
2018-04-16,00636K,國泰中國A50+U,twse,6.99,7.00,6.91,6.91,10700,74461,-0.17,,,5,
2018-04-17,00636K,國泰中國A50+U,twse,6.90,6.90,6.86,6.87,300,2063,-0.04,,,3,
2018-04-18,00636K,國泰中國A50+U,twse,6.76,6.78,6.76,6.78,200,1354,-0.09,,,2,
2018-04-19,00636K,國泰中國A50+U,twse,6.86,6.93,6.86,6.93,6100,41913,0.15,,,3,
2018-04-20,00636K,國泰中國A50+U,twse,6.93,6.93,6.86,6.86,200,1379,-0.07,,,2,
2018-04-23,00636K,國泰中國A50+U,twse,6.82,6.88,6.82,6.88,14800,101087,0.02,,,8,
2018-04-24,00636K,國泰中國A50+U,twse,6.84,6.99,6.84,6.99,9200,62951,0.11,,,5,
2018-04-25,00636K,國泰中國A50+U,twse,6.98,6.98,6.98,6.98,400,2792,-0.01,down,,4,
2018-04-26,00636K,國泰中國A50+U,twse,7.03,7.03,6.84,6.84,300,2085,-0.14,,,3,
2018-04-27,00636K,國泰中國A50+U,twse,6.86,6.86,6.67,6.73,12200,81599,-0.11,,,7,
2018-04-30,00636K,國泰中國A50+U,twse,6.80,6.81,6.80,6.81,200,1361,0.08,,,2,
2018-05-02,00636K,國泰中國A50+U,twse,6.76,6.81,6.74,6.75,8400,56681,-0.06,,,5,
2018-05-03,00636K,國泰中國A50+U,twse,6.71,6.75,6.70,6.70,10000,67156,-0.05,,,7,
2018-05-04,00636K,國泰中國A50+U,twse,6.80,6.80,6.78,6.78,1100,7460,0.08,,,2,
2018-05-07,00636K,國泰中國A50+U,twse,6.75,6.84,6.75,6.84,17700,120590,0.06,,,11,
2018-05-08,00636K,國泰中國A50+U,twse,6.84,6.92,6.84,6.92,5600,38332,0.08,,,4,
2018-05-09,00636K,國泰中國A50+U,twse,6.90,6.95,6.90,6.95,600,4145,0.03,,,2,
2018-05-10,00636K,國泰中國A50+U,twse,7.05,7.05,6.93,6.94,11300,78543,-0.01,,,27,
2018-05-11,00636K,國泰中國A50+U,twse,7.04,7.04,7.02,7.02,200,1406,0.08,,,2,
2018-05-14,00636K,國泰中國A50+U,twse,7.01,7.09,7.01,7.09,7100,49899,0.07,,,4,
2018-05-15,00636K,國泰中國A50+U,twse,7.07,7.07,7.03,7.03,3200,22504,-0.06,,,3,
2018-05-16,00636K,國泰中國A50+U,twse,6.98,7.03,6.98,7.03,12100,84523,0.0,,,6,
2018-05-17,00636K,國泰中國A50+U,twse,6.98,6.98,6.96,6.96,200,1394,-0.07,,,2,
2018-05-18,00636K,國泰中國A50+U,twse,6.88,6.93,6.88,6.93,200,1381,-0.03,,,2,
2018-05-21,00636K,國泰中國A50+U,twse,7.08,7.08,7.03,7.05,4600,32388,0.12,,,4,
2018-05-22,00636K,國泰中國A50+U,twse,7.03,7.03,6.93,6.93,6100,42283,-0.12,,,5,
2018-05-23,00636K,國泰中國A50+U,twse,6.99,6.99,6.90,6.90,200,1389,-0.03,,,2,
2018-05-24,00636K,國泰中國A50+U,twse,6.79,6.79,6.79,6.79,100,679,-0.11,down,,1,
2018-05-25,00636K,國泰中國A50+U,twse,6.82,6.82,6.78,6.81,1300,8844,0.02,,,8,
2018-05-28,00636K,國泰中國A50+U,twse,6.78,6.83,6.78,6.83,200,1361,0.02,,,2,
2018-05-29,00636K,國泰中國A50+U,twse,6.79,6.79,6.75,6.75,200,1354,-0.08,,,2,
