date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2015-01-05,8039,台虹,twse,45.30,45.30,44.80,45.10,965000,43478550,-0.2,,204059335,532,,
2015-01-06,8039,台虹,twse,44.70,44.90,44.05,44.40,1418329,63075756,-0.7,,204059335,914,,
2015-01-07,8039,台虹,twse,44.20,44.70,44.20,44.45,765000,34067600,0.05,,204059335,485,,
2015-01-08,8039,台虹,twse,44.80,44.95,44.45,44.80,1546643,69092654,0.35,,204059335,829,,
2015-01-09,8039,台虹,twse,45.00,45.05,44.40,44.55,881193,39344815,-0.25,,204059335,558,,
2015-01-12,8039,台虹,twse,44.35,44.90,44.25,44.40,657865,29243925,-0.15,,204059335,400,,
2015-01-13,8039,台虹,twse,44.40,44.60,44.20,44.25,717965,31837042,-0.15,,204059335,453,,
2015-01-14,8039,台虹,twse,44.25,44.40,43.85,43.90,913559,40203009,-0.35,,204059335,601,,
2015-01-15,8039,台虹,twse,43.90,45.20,43.90,45.10,2102607,94308221,1.2,,204059335,1282,,
2015-01-16,8039,台虹,twse,45.30,45.30,44.05,44.05,1493603,66410761,-1.05,,204059335,955,,
2015-01-19,8039,台虹,twse,44.35,44.90,43.65,43.85,776094,34235686,-0.2,,204059335,477,,
2015-01-20,8039,台虹,twse,43.90,44.50,43.90,44.25,649274,28698968,0.4,,204059335,454,,
2015-01-21,8039,台虹,twse,44.50,44.50,44.00,44.00,599606,26486142,-0.25,,204059335,375,,
2015-01-22,8039,台虹,twse,44.50,44.95,44.10,44.70,1337656,59751405,0.7,,204059335,786,,
2015-01-23,8039,台虹,twse,45.00,45.40,44.55,44.80,2390864,107555594,0.1,,204059335,1277,,
2015-01-26,8039,台虹,twse,44.90,44.95,44.55,44.55,647429,28927709,-0.25,,204059335,409,,
2015-01-27,8039,台虹,twse,44.80,45.80,44.70,45.80,4148819,188473589,1.25,,204059335,2392,,
2015-01-28,8039,台虹,twse,45.85,46.30,45.60,45.60,3774637,173603402,-0.2,,204059335,2082,,
2015-01-29,8039,台虹,twse,45.60,45.75,45.10,45.15,1157257,52455692,-0.45,,204059335,817,,
