date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,6917,竟天,emerging,,32.05,31.6,31.8,79032,2513218,0.34,,,,均價/額推算,,1
2026-09-04,6917,竟天,emerging,,32.05,31.6,31.86,107327,3419438,0.06,,,,均價/額推算,,1
2026-09-07,6917,竟天,emerging,,32.05,31.7,31.86,170164,5421425,0.00,,,,均價/額推算,,1
2026-09-08,6917,竟天,emerging,,32.15,31.8,32.01,217702,6968641,0.15,,,,均價/額推算,,1
2026-09-09,6917,竟天,emerging,,35.9,31.8,33.25,578055,19220329,1.24,,,,均價/額推算,,1
2026-09-11,6917,竟天,emerging,,40.5,33.6,36.79,2008123,73878845,-1.29,,,,均價/額推算,37.15,1
2026-09-14,6917,竟天,emerging,,37.8,35.1,36.66,511313,18744735,-0.13,,,,均價/額推算,36.65,1
2026-09-15,6917,竟天,emerging,,36.8,35.35,35.82,444352,15916689,-0.84,,,,均價/額推算,35.8,1
2026-09-16,6917,竟天,emerging,,36.15,35.05,35.68,222185,7927561,-0.14,,,,均價/額推算,36.05,1
2026-09-17,6917,竟天,emerging,,38.9,35.85,37.26,1252629,46672957,1.58,,,,均價/額推算,38.9,1
2026-09-18,6917,竟天,emerging,,39.9,36,38.28,777875,29777055,1.02,,,,均價/額推算,38.25,1
2026-09-21,6917,竟天,emerging,,39.65,36.1,37.1,454644,16867292,-1.18,,,,均價/額推算,36.9,1
2026-09-22,6917,竟天,emerging,,36.45,35.5,35.88,446690,16027237,-1.22,,,,均價/額推算,35.95,1
2026-09-23,6917,竟天,emerging,,36.05,35.5,35.79,232347,8315699,-0.09,,,,均價/額推算,35.65,1
