date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,7752,世紀樺欣,emerging,,30.5,29.3,29.59,52707,1559600,-0.21,,,,均價/額推算,,1
2026-09-04,7752,世紀樺欣,emerging,,30.3,29.05,29.34,67557,1982122,-0.25,,,,均價/額推算,,1
2026-09-07,7752,世紀樺欣,emerging,,30,28.5,29.12,32949,959475,-0.22,,,,均價/額推算,,1
2026-09-08,7752,世紀樺欣,emerging,,30.5,28,29.23,101678,2972048,0.11,,,,均價/額推算,,1
2026-09-09,7752,世紀樺欣,emerging,,29.85,28.4,28.95,73440,2126088,-0.28,,,,均價/額推算,,1
2026-09-11,7752,世紀樺欣,emerging,,29.25,28.2,28.68,36383,1043464,0.06,,,,均價/額推算,29,1
2026-09-14,7752,世紀樺欣,emerging,,29.35,28,28.62,43073,1232749,-0.06,,,,均價/額推算,28.9,1
2026-09-15,7752,世紀樺欣,emerging,,28.9,28,28.18,9721,273938,-0.44,,,,均價/額推算,28.2,1
2026-09-16,7752,世紀樺欣,emerging,,28.2,26.6,27.51,81181,2233289,-0.67,,,,均價/額推算,28.2,1
2026-09-17,7752,世紀樺欣,emerging,,28.4,27.5,27.88,61040,1701795,0.37,,,,均價/額推算,28.4,1
2026-09-18,7752,世紀樺欣,emerging,,28.9,27.5,28.21,46845,1321497,0.33,,,,均價/額推算,28.5,1
2026-09-21,7752,世紀樺欣,emerging,,28.9,27.9,28.41,13316,378308,0.20,,,,均價/額推算,28.45,1
2026-09-22,7752,世紀樺欣,emerging,,29.05,27.6,28.23,34669,978706,-0.18,,,,均價/額推算,28.4,1
2026-09-23,7752,世紀樺欣,emerging,,29.15,27.55,28.29,66284,1875174,0.06,,,,均價/額推算,28.5,1
