date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2015-01-05,1722,台肥,twse,54.80,55.30,54.50,55.30,1758506,96780625,-0.5,,980000000,1090,,
2015-01-06,1722,台肥,twse,54.50,54.80,53.50,54.00,3008501,162829252,-1.3,,980000000,1814,,
2015-01-07,1722,台肥,twse,53.90,54.30,53.60,53.60,1753951,94328663,-0.4,,980000000,1023,,
2015-01-08,1722,台肥,twse,53.90,54.40,53.80,54.20,1150200,62261258,0.6,,980000000,683,,
2015-01-09,1722,台肥,twse,54.20,55.20,54.10,54.70,2047500,112123042,0.5,,980000000,1007,,
2015-01-12,1722,台肥,twse,54.70,54.70,54.30,54.30,1214506,66235973,-0.4,,980000000,821,,
2015-01-13,1722,台肥,twse,54.30,55.90,54.30,55.20,3158453,174741954,0.9,,980000000,1732,,
2015-01-14,1722,台肥,twse,55.60,55.60,54.80,54.80,1773701,97683104,-0.4,,980000000,1078,,
2015-01-15,1722,台肥,twse,54.80,55.00,54.10,54.10,1826282,99389334,-0.7,,980000000,912,,
2015-01-16,1722,台肥,twse,54.10,54.30,53.50,54.00,1920041,103411914,-0.1,,980000000,976,,
2015-01-19,1722,台肥,twse,54.10,54.70,53.70,53.70,910100,49245333,-0.3,,980000000,622,,
2015-01-20,1722,台肥,twse,53.70,54.30,53.70,53.80,1197070,64491061,0.1,,980000000,662,,
2015-01-21,1722,台肥,twse,54.00,54.30,53.60,54.30,1310200,70570800,0.5,,980000000,962,,
2015-01-22,1722,台肥,twse,54.30,54.70,54.10,54.70,1090880,59395965,0.4,,980000000,767,,
2015-01-23,1722,台肥,twse,55.00,55.40,54.70,55.00,1818765,100120715,0.3,,980000000,1066,,
2015-01-26,1722,台肥,twse,55.10,55.20,54.50,54.80,1052351,57684388,-0.2,,980000000,660,,
2015-01-27,1722,台肥,twse,55.00,55.20,54.50,54.90,939501,51447001,0.1,,980000000,603,,
2015-01-28,1722,台肥,twse,54.90,55.00,54.40,55.00,946256,51881643,0.1,,980000000,636,,
2015-01-29,1722,台肥,twse,54.90,55.00,54.40,54.70,847300,46349902,-0.3,,980000000,518,,
2015-01-30,1722,台肥,twse,55.50,56.10,55.00,55.00,2601308,144374440,0.3,,980000000,1443,,
2015-02-02,1722,台肥,twse,55.40,55.40,54.60,55.20,1244977,68340529,0.2,,980000000,828,,
2015-02-03,1722,台肥,twse,54.80,55.20,54.50,54.70,1258830,69035860,-0.5,,980000000,1031,,
2015-02-04,1722,台肥,twse,55.00,55.10,54.60,54.80,1085797,59515691,0.1,,980000000,878,,
2015-02-05,1722,台肥,twse,54.60,54.80,54.20,54.80,1184944,64562739,0.0,,980000000,730,,
2015-02-06,1722,台肥,twse,54.90,54.90,54.20,54.80,1579271,86007467,0.0,,980000000,945,,
2015-02-09,1722,台肥,twse,54.80,54.80,54.00,54.00,1723000,93779194,-0.8,,980000000,1078,,
2015-02-10,1722,台肥,twse,54.00,54.30,53.70,54.20,1165747,63047384,0.2,,980000000,863,,
2015-02-11,1722,台肥,twse,54.50,54.50,53.90,53.90,1158650,62624321,-0.3,,980000000,821,,
2015-02-12,1722,台肥,twse,53.80,54.00,53.60,53.90,1529657,82175641,0.0,,980000000,858,,
2015-02-13,1722,台肥,twse,53.90,54.10,53.70,53.90,1077307,58056478,0.0,,980000000,664,,
2015-02-24,1722,台肥,twse,54.30,54.50,53.80,54.10,1475928,79907295,0.2,,980000000,921,,
2015-02-25,1722,台肥,twse,54.60,54.90,54.30,54.40,1315896,71825931,0.3,,980000000,816,,
2015-02-26,1722,台肥,twse,54.50,54.50,54.20,54.50,1681932,91584159,0.1,,980000000,652,,
2015-03-02,1722,台肥,twse,54.80,55.10,54.50,54.80,1874720,102603744,0.3,,980000000,1209,,
2015-03-03,1722,台肥,twse,54.80,54.90,53.80,53.80,1642097,88786812,-1.0,,980000000,1078,,
2015-03-04,1722,台肥,twse,53.80,54.20,53.60,54.10,755465,40677696,0.3,,980000000,567,,
2015-03-05,1722,台肥,twse,54.20,54.20,53.70,53.70,1014055,54628170,-0.4,,980000000,789,,
2015-03-06,1722,台肥,twse,53.80,54.00,53.60,53.60,1277153,68588762,-0.1,,980000000,499,,
2015-03-09,1722,台肥,twse,53.60,53.60,53.00,53.00,2120258,112801155,-0.6,,980000000,1231,,
2015-03-10,1722,台肥,twse,53.00,53.40,53.00,53.00,1123736,59674542,0.0,,980000000,721,,
2015-03-11,1722,台肥,twse,52.70,52.70,52.10,52.20,1996947,104654195,-0.8,,980000000,1241,,
2015-03-12,1722,台肥,twse,52.10,53.20,52.00,53.00,1452731,76550592,0.8,,980000000,958,,
2015-03-13,1722,台肥,twse,53.70,53.70,53.10,53.10,1084406,57953028,0.1,,980000000,706,,
2015-03-16,1722,台肥,twse,53.70,54.00,53.30,53.60,1735203,93197591,0.5,,980000000,1137,,
2015-03-17,1722,台肥,twse,54.00,54.20,53.60,53.60,1543958,83196134,0.0,,980000000,893,,
2015-03-18,1722,台肥,twse,54.00,54.20,53.80,54.10,1839592,99469520,0.5,,980000000,1313,,
2015-03-19,1722,台肥,twse,54.40,54.60,54.10,54.60,2669294,145216531,0.5,,980000000,1369,,
2015-03-20,1722,台肥,twse,54.60,54.60,54.20,54.40,2301565,125218853,-0.2,,980000000,1208,,
2015-03-23,1722,台肥,twse,54.50,54.70,54.20,54.40,1202241,65392648,0.0,,980000000,739,,
2015-03-24,1722,台肥,twse,54.40,54.50,54.10,54.20,986500,53507392,-0.2,,980000000,724,,
2015-03-25,1722,台肥,twse,54.20,54.40,54.00,54.40,872730,47303902,0.2,,980000000,603,,
