date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2019-03-20,00790B,FH次順位IG金融債,tpex,60.00,60.00,59.95,59.95,51000,3057500,0.10,,25100000,3,
2019-03-21,00790B,FH次順位IG金融債,tpex,60.00,60.35,60.00,60.20,70000,4211850,0.25,,25100000,10,
2019-03-22,00790B,FH次順位IG金融債,tpex,60.40,60.40,60.30,60.30,51000,3075400,0.10,,25100000,3,
2019-03-25,00790B,FH次順位IG金融債,tpex,60.95,60.95,60.75,60.75,51000,3098450,0.45,,25100000,3,
2019-03-26,00790B,FH次順位IG金融債,tpex,60.80,60.80,60.75,60.75,51000,3098300,0.00,,25100000,3,
2019-03-27,00790B,FH次順位IG金融債,tpex,60.95,60.95,60.95,60.95,50000,3047500,0.20,up,25100000,2,
2019-03-28,00790B,FH次順位IG金融債,tpex,61.15,61.25,61.15,61.25,51000,3123650,0.30,,25100000,3,
2019-03-29,00790B,FH次順位IG金融債,tpex,61.15,61.15,61.15,61.15,50000,3057500,-0.10,down,25100000,2,
2019-04-01,00790B,FH次順位IG金融債,tpex,61.20,61.20,61.15,61.15,66000,4038450,0.00,,25100000,4,
2019-04-02,00790B,FH次順位IG金融債,tpex,60.90,61.00,60.85,61.00,51000,3109350,-0.15,,25100000,6,
2019-04-03,00790B,FH次順位IG金融債,tpex,61.05,61.05,60.95,60.95,51000,3108550,-0.05,,25100000,3,
2019-04-08,00790B,FH次順位IG金融債,tpex,60.95,60.95,60.95,60.95,1000,60950,0.00,down,25100000,1,
2019-04-09,00790B,FH次順位IG金融債,tpex,61.10,61.20,61.10,61.20,55000,3361000,0.25,,25100000,3,
2019-04-10,00790B,FH次順位IG金融債,tpex,61.35,61.35,61.20,61.30,52000,3187550,0.10,,25100000,4,
2019-04-11,00790B,FH次順位IG金融債,tpex,61.60,61.60,61.60,61.60,1000,61600,0.30,up,25100000,1,
2019-04-12,00790B,FH次順位IG金融債,tpex,61.55,61.55,61.55,61.55,50000,3077500,-0.05,down,25100000,2,
2019-04-15,00790B,FH次順位IG金融債,tpex,61.45,61.45,61.45,61.45,50000,3072500,-0.10,down,25100000,2,
2019-04-16,00790B,FH次順位IG金融債,tpex,61.65,61.65,61.65,61.65,50000,3082500,0.20,up,25100000,2,
2019-04-17,00790B,FH次順位IG金融債,tpex,61.50,61.50,61.50,61.50,50000,3075000,-0.15,down,25100000,3,
2019-04-18,00790B,FH次順位IG金融債,tpex,61.55,61.55,61.55,61.55,50000,3077500,0.05,up,25100000,2,
2019-04-19,00790B,FH次順位IG金融債,tpex,61.60,61.60,61.60,61.60,50000,3080000,0.05,up,25100000,2,
2019-04-22,00790B,FH次順位IG金融債,tpex,61.70,61.70,61.55,61.55,51000,3139200,-0.05,,25100000,3,
2019-04-23,00790B,FH次順位IG金融債,tpex,61.55,61.55,61.55,61.55,50000,3077500,0.00,down,32600000,2,
2019-04-24,00790B,FH次順位IG金融債,tpex,61.70,61.70,61.60,61.60,66000,4065700,0.05,,32600000,5,
2019-04-25,00790B,FH次順位IG金融債,tpex,62.15,62.15,61.85,61.85,52000,3216800,0.25,,32600000,4,
2019-04-26,00790B,FH次順位IG金融債,tpex,62.20,62.20,62.00,62.05,71000,4403200,0.20,,32600000,6,
2019-04-29,00790B,FH次順位IG金融債,tpex,62.25,62.25,62.15,62.15,51000,3169750,0.10,,32600000,3,
2019-04-30,00790B,FH次順位IG金融債,tpex,62.10,62.10,62.05,62.05,51000,3164600,-0.10,,32600000,3,
2019-05-02,00790B,FH次順位IG金融債,tpex,62.40,62.40,62.20,62.20,51000,3172400,0.15,,32600000,3,
