date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2015-01-05,911609,揚子江,twse,14.40,14.55,14.05,14.45,370000,5355000,0.4,,38485000,80,,
2015-01-06,911609,揚子江,twse,14.45,14.45,14.30,14.35,94000,1345200,-0.1,,38324000,13,,
2015-01-07,911609,揚子江,twse,14.35,15.15,14.35,15.00,265000,3946600,0.65,,38274000,79,,
2015-01-08,911609,揚子江,twse,15.15,15.15,14.90,14.95,174000,2605100,-0.05,,37971000,34,,
2015-01-09,911609,揚子江,twse,15.00,15.05,14.85,14.90,59000,882450,-0.05,,37911000,10,,
2015-01-12,911609,揚子江,twse,15.45,15.45,14.80,15.10,166000,2480450,0.2,,37844000,49,,
2015-01-13,911609,揚子江,twse,15.20,16.15,15.20,15.70,615000,9838400,0.6,,37650000,238,,
2015-01-14,911609,揚子江,twse,15.60,15.60,14.85,14.95,252000,3792700,-0.75,,37650000,101,,
2015-01-15,911609,揚子江,twse,14.90,15.20,14.90,14.95,46000,688950,0.0,,37650000,24,,
2015-01-16,911609,揚子江,twse,14.95,14.95,14.85,14.85,48140,717200,-0.1,,37650000,19,,
2015-01-19,911609,揚子江,twse,14.85,14.85,14.85,14.85,18000,267300,0.0,flat,37554000,6,,
2015-01-20,911609,揚子江,twse,14.85,15.10,14.80,15.00,25000,374450,0.15,,37504000,9,,
2015-01-21,911609,揚子江,twse,14.80,14.85,14.80,14.80,52000,771500,-0.2,,37504000,14,,
2015-01-22,911609,揚子江,twse,14.80,14.85,14.80,14.85,25000,371200,0.05,,37504000,7,,
2015-01-23,911609,揚子江,twse,14.85,14.85,14.80,14.80,34000,504850,-0.05,,37504000,6,,
2015-01-26,911609,揚子江,twse,14.60,14.70,14.45,14.45,55000,801950,-0.35,,37504000,23,,
2015-01-27,911609,揚子江,twse,14.50,14.50,14.35,14.35,30000,432300,-0.1,,37447000,17,,
2015-01-28,911609,揚子江,twse,14.30,14.80,14.20,14.40,42000,614700,0.05,,37347000,17,,
2015-01-29,911609,揚子江,twse,14.40,14.60,14.10,14.40,34023,488028,0.0,,37347000,18,,
2015-01-30,911609,揚子江,twse,14.65,14.65,14.45,14.45,21000,305700,0.05,,37347000,10,,
2015-02-02,911609,揚子江,twse,,,,,0,0,0.0,,37347000,0,無成交,
2015-02-03,911609,揚子江,twse,14.10,14.40,14.10,14.40,9000,129050,0.0,,37347000,5,,
2015-02-04,911609,揚子江,twse,14.50,14.55,14.50,14.55,19000,276100,0.15,,37347000,10,,
2015-02-05,911609,揚子江,twse,14.55,14.55,14.50,14.50,20000,290500,-0.05,,37347000,6,,
2015-02-06,911609,揚子江,twse,14.25,14.45,14.15,14.15,89000,1271500,-0.35,,37347000,20,,
2015-02-09,911609,揚子江,twse,14.20,14.35,14.15,14.15,34000,483800,0.0,,37347000,4,,
2015-02-10,911609,揚子江,twse,14.20,14.20,14.10,14.10,17000,239950,-0.05,,37297000,10,,
2015-02-11,911609,揚子江,twse,14.00,14.10,14.00,14.10,9000,126500,0.0,,37258000,5,,
2015-02-12,911609,揚子江,twse,,,,,0,0,0.0,,37258000,0,無成交,
2015-02-13,911609,揚子江,twse,13.95,14.35,13.95,14.35,11000,153850,0.0,,37208000,4,,
2015-02-24,911609,揚子江,twse,14.35,14.35,14.10,14.30,30000,429250,-0.05,,37208000,10,,
2015-02-25,911609,揚子江,twse,14.35,14.45,14.25,14.45,29000,414300,0.15,,37208000,7,,
2015-02-26,911609,揚子江,twse,14.20,14.20,14.20,14.20,1023,14533,-0.25,down,37158000,2,,
2015-03-02,911609,揚子江,twse,14.05,14.10,14.00,14.00,40000,561350,-0.2,,37158000,20,,
2015-03-03,911609,揚子江,twse,14.00,14.05,13.90,14.00,29000,405150,0.0,,37158000,15,,
2015-03-04,911609,揚子江,twse,14.00,14.00,13.70,13.70,45000,620350,-0.3,,37158000,24,,
2015-03-05,911609,揚子江,twse,13.95,13.95,13.85,13.85,13000,180650,0.15,,37158000,3,,
2015-03-06,911609,揚子江,twse,13.70,13.85,13.70,13.85,10000,137650,0.0,,37158000,9,,
2015-03-09,911609,揚子江,twse,13.70,13.70,13.65,13.70,17000,232850,-0.15,,37158000,7,,
2015-03-10,911609,揚子江,twse,13.60,13.60,13.60,13.60,1000,13600,-0.1,down,37158000,1,,
2015-03-11,911609,揚子江,twse,13.65,13.65,13.65,13.65,12000,163800,0.05,up,37158000,5,,
2015-03-12,911609,揚子江,twse,13.65,13.90,13.65,13.90,2000,27550,0.25,,37158000,2,,
2015-03-13,911609,揚子江,twse,13.65,13.85,13.40,13.85,48000,649650,-0.05,,37158000,27,,
2015-03-16,911609,揚子江,twse,13.30,13.90,13.30,13.90,7000,94700,0.05,,37158000,4,,
