date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,7702,前端風電,emerging,,21,21,21,10,210,0.70,,,,均價/額推算,,1
2026-09-04,7702,前端風電,emerging,,21,21,21,35,735,0.00,,,,均價/額推算,,1
2026-09-07,7702,前端風電,emerging,,21,21,21,5,105,0.00,,,,均價/額推算,,1
2026-09-08,7702,前端風電,emerging,,21.4,20.35,20.75,15020,311665,-0.25,,,,均價/額推算,,1
2026-09-09,7702,前端風電,emerging,,22.05,20.9,21.5,110303,2371514,0.75,,,,均價/額推算,,1
2026-09-11,7702,前端風電,emerging,,21.4,21.05,21.23,9000,191070,-0.07,,,,均價/額推算,21.1,1
2026-09-14,7702,前端風電,emerging,,21,21,21,7000,147000,-0.23,,,,均價/額推算,21,1
2026-09-15,7702,前端風電,emerging,,21.4,21,21.32,5000,106600,0.32,,,,均價/額推算,21.4,1
2026-09-16,7702,前端風電,emerging,,21.55,21.35,21.42,9005,192887,0.10,,,,均價/額推算,21.35,1
2026-09-17,7702,前端風電,emerging,,22.55,21.1,21.81,84670,1846653,0.39,,,,均價/額推算,22.55,1
2026-09-18,7702,前端風電,emerging,,22.8,21.8,22.43,91711,2057078,0.62,,,,均價/額推算,22.3,1
2026-09-21,7702,前端風電,emerging,,22.9,22.3,22.44,41166,923765,0.01,,,,均價/額推算,22.9,1
2026-09-22,7702,前端風電,emerging,,22.9,22.9,22.9,5,114,0.46,,,,均價/額推算,22.9,1
