date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2026-09-03,7847,豊漁,emerging,,20.1,19.1,19.54,15046,293999,-0.23,,,,均價/額推算,,1
2026-09-04,7847,豊漁,emerging,,20.05,20.05,20.05,10,200,0.51,,,,均價/額推算,,1
2026-09-07,7847,豊漁,emerging,,20.05,20,20.04,4220,84569,-0.01,,,,均價/額推算,,1
2026-09-08,7847,豊漁,emerging,,20.15,19.75,19.96,11020,219959,-0.08,,,,均價/額推算,,1
2026-09-09,7847,豊漁,emerging,,20.25,19.4,20.08,43241,868279,0.12,,,,均價/額推算,,1
2026-09-11,7847,豊漁,emerging,,20,20,20,15050,301000,-0.05,,,,均價/額推算,20,1
2026-09-14,7847,豊漁,emerging,,20.05,19.4,19.91,6010,119659,-0.09,,,,均價/額推算,20,1
2026-09-15,7847,豊漁,emerging,,20,20,20,10,200,0.09,,,,均價/額推算,20,1
2026-09-16,7847,豊漁,emerging,,19.9,19.9,19.9,80,1592,-0.10,,,,均價/額推算,19.9,1
2026-09-17,7847,豊漁,emerging,,20,20,20,10,200,0.10,,,,均價/額推算,20,1
2026-09-18,7847,豊漁,emerging,,19.6,19.25,19.38,17580,340700,-0.62,,,,均價/額推算,19.6,1
