date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2019-11-29,4129A,聯合甲特,tpex,53.70,53.70,52.80,52.90,2526000,134237000,0.90,,10000000,860,
2019-12-02,4129A,聯合甲特,tpex,53.10,53.10,52.90,52.90,525000,27820700,0.00,,10000000,171,
2019-12-03,4129A,聯合甲特,tpex,52.90,53.00,52.90,53.00,174000,9207700,0.10,,10000000,47,
2019-12-04,4129A,聯合甲特,tpex,53.00,53.00,52.70,52.80,292000,15437400,-0.20,,10000000,133,
2019-12-05,4129A,聯合甲特,tpex,52.80,52.80,52.70,52.70,69000,3640200,-0.10,,10000000,44,
2019-12-06,4129A,聯合甲特,tpex,52.70,52.80,52.70,52.70,78000,4111000,0.00,,10000000,55,
2019-12-09,4129A,聯合甲特,tpex,52.70,52.80,52.70,52.80,56000,2954900,0.10,,10000000,35,
2019-12-10,4129A,聯合甲特,tpex,52.80,52.80,52.70,52.70,88000,4641400,-0.10,,10000000,43,
2019-12-11,4129A,聯合甲特,tpex,52.70,52.90,52.70,52.90,110000,5805500,0.20,,10000000,40,
2019-12-12,4129A,聯合甲特,tpex,52.80,52.80,52.70,52.70,177000,9345200,-0.20,,10000000,24,
2019-12-13,4129A,聯合甲特,tpex,52.70,52.80,52.70,52.80,59000,3112500,0.10,,10000000,37,
2019-12-16,4129A,聯合甲特,tpex,52.80,52.80,52.70,52.70,166000,8764300,-0.10,,10000000,33,
2019-12-17,4129A,聯合甲特,tpex,52.80,52.80,52.70,52.70,88000,4639600,0.00,,10000000,41,
2019-12-18,4129A,聯合甲特,tpex,52.80,52.80,52.70,52.80,110000,5799600,0.10,,10000000,55,
2019-12-19,4129A,聯合甲特,tpex,52.80,52.80,52.70,52.80,20000,1054700,0.00,,10000000,15,
2019-12-20,4129A,聯合甲特,tpex,52.80,52.80,52.70,52.80,8000,422300,0.00,,10000000,8,
2019-12-23,4129A,聯合甲特,tpex,52.70,52.70,52.70,52.70,3000,158100,-0.10,down,10000000,3,
2019-12-24,4129A,聯合甲特,tpex,52.70,52.70,52.70,52.70,66000,3478200,0.00,down,10000000,50,
2019-12-25,4129A,聯合甲特,tpex,52.80,52.80,52.60,52.60,97000,5113100,-0.10,,10000000,38,
