date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2015-01-05,2101,南港,twse,33.75,33.80,33.10,33.20,1757275,58687451,-0.55,,844922904,828,,,1
2015-01-06,2101,南港,twse,33.00,33.30,32.85,32.90,1272962,41950796,-0.3,,844922904,515,,,1
2015-01-07,2101,南港,twse,33.00,33.25,33.00,33.00,476936,15765993,0.1,,844922904,251,,,1
2015-01-08,2101,南港,twse,33.35,33.35,33.00,33.00,594699,19706843,0.0,,844922904,303,,,1
2015-01-09,2101,南港,twse,33.10,33.85,33.10,33.60,2077508,69744685,0.6,,844922904,818,,,1
2015-01-12,2101,南港,twse,33.40,34.00,33.20,33.30,4370661,147366854,-0.3,,844922904,1024,,,1
2015-01-13,2101,南港,twse,33.30,33.55,33.30,33.40,577888,19309222,0.1,,844922904,303,,,1
2015-01-14,2101,南港,twse,33.40,33.55,33.20,33.40,678786,22612333,0.0,,844922904,268,,,1
2015-01-15,2101,南港,twse,33.40,33.40,33.20,33.25,528983,17609782,-0.15,,844922904,235,,,1
2015-01-16,2101,南港,twse,33.30,33.35,33.00,33.00,896925,29696335,-0.25,,844922904,401,,,1
2015-01-19,2101,南港,twse,33.10,33.30,32.60,32.70,1157643,38012345,-0.3,,844922904,330,,,1
2015-01-20,2101,南港,twse,32.70,32.90,32.65,32.80,456362,14954798,0.1,,844922904,323,,,1
2015-01-21,2101,南港,twse,32.80,33.55,32.70,33.10,4979645,165645610,0.3,,844922904,923,,,1
2015-01-22,2101,南港,twse,33.10,33.65,33.10,33.40,1338592,44675679,0.3,,844922904,492,,,1
2015-01-23,2101,南港,twse,33.60,33.65,33.15,33.15,674898,22472068,-0.25,,844922904,285,,,1
2015-01-26,2101,南港,twse,33.30,33.30,32.95,32.95,735566,24293657,-0.2,,844922904,323,,,1
2015-01-27,2101,南港,twse,33.55,33.80,33.20,33.40,1424289,47735079,0.45,,844922904,668,,,1
2015-01-28,2101,南港,twse,33.05,33.40,33.05,33.30,797948,26476771,-0.1,,844922904,290,,,1
2015-01-29,2101,南港,twse,33.00,33.30,33.00,33.20,556891,18426387,-0.1,,844922904,228,,,1
2015-01-30,2101,南港,twse,33.40,33.50,33.05,33.20,912021,30391991,0.0,,844922904,298,,,1
2015-02-02,2101,南港,twse,33.30,33.30,32.95,33.00,598157,19763249,-0.2,,844922904,258,,,1
2015-02-03,2101,南港,twse,33.00,33.10,32.85,32.90,616854,20325012,-0.1,,844922904,281,,,1
2015-02-04,2101,南港,twse,33.00,33.20,32.80,32.80,507585,16716607,-0.1,,833934904,255,,,1
2015-02-05,2101,南港,twse,32.80,32.95,32.60,32.70,745059,24369964,-0.1,,833934904,312,,,1
2015-02-06,2101,南港,twse,32.70,32.95,32.50,32.55,615078,20051083,-0.15,,833934904,313,,,1
2015-02-09,2101,南港,twse,32.55,32.60,32.40,32.40,434282,14102317,-0.15,,833934904,217,,,1
2015-02-10,2101,南港,twse,32.40,32.55,32.20,32.20,590837,19101144,-0.2,,833934904,328,,,1
2015-02-11,2101,南港,twse,32.20,32.45,32.00,32.05,1077316,34654212,-0.15,,833934904,363,,,1
2015-02-12,2101,南港,twse,32.15,32.25,32.00,32.00,545166,17497762,-0.05,,833934904,265,,,1
2015-02-13,2101,南港,twse,32.30,32.40,32.15,32.30,622793,20102095,0.3,,833934904,309,,,1
2015-02-24,2101,南港,twse,32.30,32.55,32.10,32.30,780559,25206087,0.0,,833934904,366,,,1
2015-02-25,2101,南港,twse,32.40,32.45,32.00,32.05,885702,28454035,-0.25,,833934904,415,,,1
2015-02-26,2101,南港,twse,32.15,32.30,32.00,32.25,361994,11644451,0.2,,833934904,232,,,1
2015-03-02,2101,南港,twse,32.50,32.90,32.50,32.70,1241932,40581836,0.45,,833934904,559,,,1
2015-03-03,2101,南港,twse,32.80,32.80,32.35,32.50,395396,12840184,-0.2,,833934904,192,,,1
2015-03-04,2101,南港,twse,32.50,32.50,32.20,32.20,617929,19961078,-0.3,,833934904,261,,,1
2015-03-05,2101,南港,twse,32.25,32.35,32.15,32.30,391033,12605402,0.1,,833934904,169,,,1
2015-03-06,2101,南港,twse,32.30,32.40,32.10,32.20,554363,17846677,-0.1,,833934904,332,,,1
2015-03-09,2101,南港,twse,32.20,32.25,32.05,32.10,460205,14773873,-0.1,,833934904,214,,,1
2015-03-10,2101,南港,twse,32.10,32.15,31.90,31.95,1009244,32294989,-0.15,,833934904,406,,,1
2015-03-11,2101,南港,twse,31.80,31.80,31.45,31.55,1433265,45264193,-0.4,,833934904,619,,,1
2015-03-12,2101,南港,twse,31.55,31.60,31.25,31.40,1033908,32536872,-0.15,,833934904,434,,,1
2015-03-13,2101,南港,twse,31.40,31.95,31.40,31.55,606110,19241760,0.15,,833934904,284,,,1
2015-03-16,2101,南港,twse,31.50,31.80,31.40,31.40,679536,21431414,-0.15,,833934904,285,,,1
2015-03-17,2101,南港,twse,31.45,31.65,31.40,31.45,520319,16379410,0.05,,833934904,244,,,1
2015-03-18,2101,南港,twse,31.50,31.65,31.40,31.50,648357,20438552,0.05,,833934904,250,,,1
2015-03-19,2101,南港,twse,31.50,31.70,31.45,31.55,606956,19122306,0.05,,833934904,313,,,1
2015-03-20,2101,南港,twse,31.60,31.70,31.25,31.55,987167,31058125,0.0,,833934904,501,,,1
2015-03-23,2101,南港,twse,31.55,31.60,31.35,31.35,671651,21117436,-0.2,,833934904,354,,,1
2015-03-24,2101,南港,twse,31.45,31.45,31.00,31.05,1243088,38651178,-0.3,,833934904,537,,,1
2015-03-25,2101,南港,twse,31.30,31.30,30.80,31.00,1021856,31637801,-0.05,,833934904,442,,,1
2015-03-26,2101,南港,twse,30.80,31.35,30.80,31.15,662058,20534848,0.15,,833934904,381,,,1
2015-03-27,2101,南港,twse,31.15,31.15,30.80,30.95,761584,23550457,-0.2,,833934904,416,,,1
2015-03-30,2101,南港,twse,30.95,31.00,30.70,30.70,708686,21853954,-0.25,,833934904,359,,,1
2015-03-31,2101,南港,twse,30.85,30.95,30.65,30.65,779352,23948476,-0.05,,833934904,325,,,1
2015-04-01,2101,南港,twse,30.60,30.60,29.95,30.20,1804888,54428274,-0.45,,833934904,571,,,1
2015-04-02,2101,南港,twse,30.20,30.40,30.15,30.20,780756,23649059,0.0,,833934904,288,,,1
2015-04-07,2101,南港,twse,30.30,30.60,30.30,30.40,542773,16511951,0.2,,833934904,250,,,1
2015-04-08,2101,南港,twse,31.00,31.20,30.75,31.15,1526341,47368071,0.75,,833934904,653,,,1
2015-04-09,2101,南港,twse,31.20,31.25,30.95,31.00,593863,18454223,-0.15,,833934904,284,,,1
2015-04-10,2101,南港,twse,31.00,31.20,30.80,30.90,570416,17628773,-0.1,,833934904,210,,,1
2015-04-13,2101,南港,twse,30.90,31.10,30.80,31.00,424047,13122193,0.1,,833934904,185,,,1
2015-04-14,2101,南港,twse,31.35,31.75,31.30,31.40,1353774,42674637,0.4,,833934904,587,,,1
2015-04-15,2101,南港,twse,31.45,31.45,30.80,30.85,952606,29568678,-0.55,,833934904,436,,,1
2015-04-16,2101,南港,twse,30.85,30.90,30.60,30.65,732175,22497587,-0.2,,833934904,377,,,1
2015-04-17,2101,南港,twse,30.55,30.65,30.50,30.55,589627,18011719,-0.1,,833934904,302,,,1
2015-04-20,2101,南港,twse,30.50,30.55,30.15,30.30,563845,17106346,-0.25,,833934904,282,,,1
2015-04-21,2101,南港,twse,30.30,30.40,30.05,30.35,1086620,32820631,0.05,,833934904,429,,,1
2015-04-22,2101,南港,twse,30.35,30.40,30.10,30.10,939371,28414756,-0.25,,833934904,415,,,1
