date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price,valid_bar
2018-10-01,3712,永崴投控,twse,34.50,34.50,32.85,33.00,1034829,34704107,0.0,,246242146,651,,,1
2018-10-02,3712,永崴投控,twse,33.05,33.20,30.70,31.00,736897,23548857,-2.0,,246242146,710,,,1
2018-10-03,3712,永崴投控,twse,31.00,31.00,28.50,28.90,1972471,58413340,-2.1,,246242146,1492,,,1
2018-10-04,3712,永崴投控,twse,28.50,28.55,27.50,27.50,1304929,36496502,-1.4,,246242146,1004,,,1
2018-10-05,3712,永崴投控,twse,27.00,27.00,24.75,24.80,2975268,75498240,-2.7,,246242146,1768,,,1
2018-10-08,3712,永崴投控,twse,24.80,25.45,24.55,25.40,888599,22244873,0.6,,246242146,670,,,1
2018-10-09,3712,永崴投控,twse,25.10,25.35,23.55,23.60,799569,19582031,-1.8,,246242146,540,,,1
2018-10-11,3712,永崴投控,twse,21.40,21.80,21.25,21.25,1165271,24802827,-2.35,,246242146,607,,,1
2018-10-12,3712,永崴投控,twse,19.50,20.60,19.30,20.30,1764400,35202949,-0.95,,246242146,984,,,1
2018-10-15,3712,永崴投控,twse,19.80,20.20,19.75,20.00,445305,8901400,-0.3,,246242146,357,,,1
2018-10-16,3712,永崴投控,twse,19.35,20.70,19.35,20.30,518797,10445057,0.3,,246242146,413,,,1
2018-10-17,3712,永崴投控,twse,20.95,20.95,20.20,20.20,371740,7636689,-0.1,,246242146,274,,,1
2018-10-18,3712,永崴投控,twse,20.00,20.20,19.50,19.50,306100,6053394,-0.7,,246242146,252,,,1
2018-10-19,3712,永崴投控,twse,19.20,19.20,17.55,17.80,1514744,27453173,-1.7,,246242146,939,,,1
2018-10-22,3712,永崴投控,twse,17.60,19.55,17.40,19.55,995700,18539962,1.75,,246242146,671,,,1
2018-10-23,3712,永崴投控,twse,19.55,20.15,19.20,19.70,1154477,22859834,0.15,,246242146,695,,,1
2018-10-24,3712,永崴投控,twse,19.55,20.75,19.20,20.35,812284,16297341,0.65,,246242146,587,,,1
2018-10-25,3712,永崴投控,twse,19.60,20.00,19.30,19.30,691086,13585109,-1.05,,246242146,456,,,1
2018-10-26,3712,永崴投控,twse,19.85,19.85,18.30,18.60,620909,11706034,-0.7,,246242146,435,,,1
2018-10-29,3712,永崴投控,twse,18.65,18.70,17.25,17.35,1103003,19594081,-1.25,,246242146,736,,,1
2018-10-30,3712,永崴投控,twse,17.40,17.80,17.25,17.50,451914,7910989,0.15,,246242146,343,,,1
2018-10-31,3712,永崴投控,twse,17.80,18.10,17.75,18.10,636948,11417343,0.6,,246242146,408,,,1
2018-11-01,3712,永崴投控,twse,18.15,18.65,18.10,18.30,569968,10478302,0.2,,246242146,344,,,1
2018-11-02,3712,永崴投控,twse,18.55,18.90,18.15,18.35,848672,15649964,0.05,,246242146,463,,,1
2018-11-05,3712,永崴投控,twse,18.30,18.50,18.25,18.30,132495,2429697,-0.05,,246242146,122,,,1
2018-11-06,3712,永崴投控,twse,18.30,18.60,18.25,18.25,202042,3711758,-0.05,,246242146,142,,,1
2018-11-07,3712,永崴投控,twse,18.40,18.45,18.20,18.45,226249,4146109,0.2,,246242146,153,,,1
2018-11-08,3712,永崴投控,twse,18.90,18.90,18.45,18.50,429032,8003990,0.05,,246242146,292,,,1
2018-11-09,3712,永崴投控,twse,18.70,18.70,18.25,18.25,124312,2283169,-0.25,,246242146,95,,,1
2018-11-12,3712,永崴投控,twse,18.25,18.45,18.20,18.20,127194,2323842,-0.05,,246242146,105,,,1
2018-11-13,3712,永崴投控,twse,17.80,18.00,17.55,17.95,293807,5240425,-0.25,,246242146,188,,,1
2018-11-14,3712,永崴投控,twse,17.95,17.95,17.80,17.85,287623,5138944,-0.1,,246242146,140,,,1
2018-11-15,3712,永崴投控,twse,17.85,19.45,17.85,18.65,1024639,19249103,0.8,,246242146,735,,,1
2018-11-16,3712,永崴投控,twse,18.65,19.00,18.50,18.70,446564,8340767,0.05,,246242146,260,,,1
2018-11-19,3712,永崴投控,twse,18.70,18.75,18.50,18.60,140443,2611729,-0.1,,246242146,114,,,1
2018-11-20,3712,永崴投控,twse,18.45,18.50,18.20,18.40,224786,4133707,-0.2,,246242146,118,,,1
2018-11-21,3712,永崴投控,twse,18.25,18.40,18.10,18.25,129538,2361337,-0.15,,246242146,104,,,1
2018-11-22,3712,永崴投控,twse,18.30,19.50,18.30,18.60,922385,17466580,0.35,,246242146,557,,,1
2018-11-23,3712,永崴投控,twse,18.90,18.95,18.40,18.45,217328,4030443,-0.15,,246242146,159,,,1
2018-11-26,3712,永崴投控,twse,18.55,18.80,18.35,18.45,205054,3789781,0.0,,246242146,145,,,1
2018-11-27,3712,永崴投控,twse,18.50,18.65,18.35,18.65,365151,6756301,0.2,,246242146,207,,,1
2018-11-28,3712,永崴投控,twse,18.60,18.85,18.55,18.80,434887,8140473,0.15,,246242146,262,,,1
2018-11-29,3712,永崴投控,twse,19.05,20.65,19.05,19.80,2498629,50017961,1.0,,246242146,1371,,,1
2018-11-30,3712,永崴投控,twse,19.60,21.75,19.60,21.75,3442259,72769081,1.95,,246242146,2019,,,1
2018-12-03,3712,永崴投控,twse,23.00,23.25,21.85,22.10,3407016,76498285,0.35,,246242146,1975,,,1
2018-12-04,3712,永崴投控,twse,22.10,22.40,21.50,21.65,920774,20152671,-0.45,,246242146,635,,,1
2018-12-05,3712,永崴投控,twse,21.05,21.40,20.90,21.05,682686,14426830,-0.6,,246242146,452,,,1
2018-12-06,3712,永崴投控,twse,21.15,21.40,20.00,20.00,871752,17815517,-1.05,,246242146,524,,,1
2018-12-07,3712,永崴投控,twse,20.40,20.60,20.15,20.20,431133,8759932,0.2,,246242146,273,,,1
2018-12-10,3712,永崴投控,twse,19.80,19.90,19.35,19.50,398458,7800464,-0.7,,246242146,263,,,1
2018-12-11,3712,永崴投控,twse,19.55,19.85,19.50,19.65,265876,5223304,0.15,,246242146,189,,,1
2018-12-12,3712,永崴投控,twse,19.90,20.40,19.90,20.30,425717,8597863,0.65,,246242146,298,,,1
2018-12-13,3712,永崴投控,twse,20.35,20.40,20.00,20.10,240172,4845848,-0.2,,246242146,173,,,1
2018-12-14,3712,永崴投控,twse,20.05,20.15,19.95,20.15,251866,5047695,0.05,,246242146,188,,,1
2018-12-17,3712,永崴投控,twse,20.05,20.45,20.00,20.30,336035,6814349,0.15,,246242146,222,,,1
2018-12-18,3712,永崴投控,twse,20.35,20.35,20.00,20.00,187946,3782320,-0.3,,246242146,145,,,1
2018-12-19,3712,永崴投控,twse,20.00,20.20,19.65,19.80,235828,4679651,-0.2,,246242146,188,,,1
2018-12-20,3712,永崴投控,twse,19.75,19.75,18.80,19.00,576912,11042278,-0.8,,246242146,383,,,1
2018-12-21,3712,永崴投控,twse,18.80,19.45,18.80,19.45,393428,7544902,0.45,,246242146,223,,,1
2018-12-22,3712,永崴投控,twse,18.55,19.90,18.55,19.40,1422506,27332013,-0.05,,246242146,561,,,1
2018-12-24,3712,永崴投控,twse,19.80,19.80,19.35,19.40,252718,4932075,0.0,,246242146,169,,,1
2018-12-25,3712,永崴投控,twse,19.10,19.15,18.80,19.00,207402,3932688,-0.4,,246242146,159,,,1
2018-12-26,3712,永崴投控,twse,19.10,19.35,18.85,18.85,155273,2947901,-0.15,,246242146,114,,,1
2018-12-27,3712,永崴投控,twse,19.35,19.35,18.90,18.90,261627,4992243,0.05,,246242146,175,,,1
2018-12-28,3712,永崴投控,twse,19.00,19.15,18.85,19.10,335475,6372918,0.2,,246242146,147,,,1
2019-01-02,3712,永崴投控,twse,19.90,19.90,19.20,19.30,961920,19032072,0.2,,246242146,169,,,1
2019-01-03,3712,永崴投控,twse,19.30,19.35,19.00,19.00,124438,2380722,-0.3,,246242146,110,,,1
2019-01-04,3712,永崴投控,twse,18.70,18.70,18.30,18.60,244520,4524708,-0.4,,246242146,199,,,1
2019-01-07,3712,永崴投控,twse,18.90,19.00,18.80,18.95,209044,3952368,0.35,,246242146,153,,,1
2019-01-08,3712,永崴投控,twse,18.85,18.85,18.70,18.75,172171,3236176,-0.2,,246242146,121,,,1
2019-01-09,3712,永崴投控,twse,18.95,19.25,18.95,19.05,185091,3532779,0.3,,246242146,153,,,1
2019-01-10,3712,永崴投控,twse,19.00,19.05,18.85,18.90,166536,3160384,-0.15,,246242146,123,,,1
2019-01-11,3712,永崴投控,twse,19.20,19.20,18.90,18.90,173179,3290327,0.0,,246242146,123,,,1
2019-01-14,3712,永崴投控,twse,18.95,19.00,18.70,18.75,173311,3256075,-0.15,,246242146,139,,,1
2019-01-15,3712,永崴投控,twse,18.75,18.90,18.70,18.90,176410,3319901,0.15,,246242146,125,,,1
2019-01-16,3712,永崴投控,twse,18.75,19.00,18.75,18.85,132461,2497977,-0.05,,246242146,120,,,1
2019-01-17,3712,永崴投控,twse,18.90,19.25,18.80,19.25,347206,6604115,0.4,,246242146,217,,,1
2019-01-18,3712,永崴投控,twse,19.20,19.75,19.15,19.35,432197,8397195,0.1,,246242146,295,,,1
2019-01-21,3712,永崴投控,twse,19.40,19.40,19.20,19.35,279121,5378920,0.0,,246242146,152,,,1
2019-01-22,3712,永崴投控,twse,19.35,19.55,19.25,19.25,200631,3885074,-0.1,,246242146,137,,,1
2019-01-23,3712,永崴投控,twse,19.20,19.25,19.10,19.15,218081,4177830,-0.1,,246242146,143,,,1
2019-01-24,3712,永崴投控,twse,19.20,19.30,19.15,19.25,133032,2555955,0.1,,246242146,90,,,1
