date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2015-01-05,2062,橋椿,twse,57.60,58.20,57.50,58.00,566434,32749057,0.1,,163000000,416,,
2015-01-06,2062,橋椿,twse,57.80,57.80,57.00,57.10,744300,42592950,-0.9,,163000000,518,,
2015-01-07,2062,橋椿,twse,57.10,57.20,56.60,57.20,364400,20763400,0.1,,163000000,240,,
2015-01-08,2062,橋椿,twse,57.70,58.10,57.40,57.80,509200,29413840,0.6,,163000000,297,,
2015-01-09,2062,橋椿,twse,58.30,58.30,57.30,57.30,429010,24737078,-0.5,,163000000,290,,
2015-01-12,2062,橋椿,twse,58.00,59.90,57.90,59.00,2513311,148258949,1.7,,163000000,1494,,
2015-01-13,2062,橋椿,twse,59.50,63.10,59.10,63.10,6043033,372862381,4.1,,163000000,2964,,
2015-01-14,2062,橋椿,twse,63.50,64.70,62.00,62.00,4898721,311471171,-1.1,,163000000,2690,,
2015-01-15,2062,橋椿,twse,62.10,62.70,60.60,61.80,1636350,100326605,-0.2,,163000000,1119,,
2015-01-16,2062,橋椿,twse,61.80,62.10,57.70,58.30,2896439,171538510,-3.5,,163000000,1860,,
2015-01-19,2062,橋椿,twse,58.30,59.10,55.40,56.30,2023511,116605965,-2.0,,163000000,1277,,
2015-01-20,2062,橋椿,twse,56.50,58.40,56.50,58.30,823375,47555186,2.0,,163000000,671,,
2015-01-21,2062,橋椿,twse,58.50,58.80,57.30,57.70,759210,43990922,-0.6,,163000000,565,,
2015-01-22,2062,橋椿,twse,58.30,60.90,58.10,60.50,4074010,244430108,2.8,,163000000,2076,,
2015-01-23,2062,橋椿,twse,61.50,61.50,60.00,60.50,2275140,138641996,0.0,,163000000,1460,,
2015-01-26,2062,橋椿,twse,61.00,63.00,61.00,62.00,1916208,119186313,1.5,,163000000,1161,,
2015-01-27,2062,橋椿,twse,63.00,63.00,61.50,62.00,1436240,89245100,0.0,,163000000,849,,
2015-01-28,2062,橋椿,twse,61.70,62.70,61.40,62.10,973251,60221987,0.1,,163000000,567,,
2015-01-29,2062,橋椿,twse,62.50,62.50,60.50,61.20,1351265,83041265,-0.9,,163000000,979,,
2015-01-30,2062,橋椿,twse,62.00,62.00,60.50,60.50,557000,34042199,-0.7,,163000000,365,,
2015-02-02,2062,橋椿,twse,60.10,61.10,59.40,59.40,1016330,60809168,-1.1,,163000000,725,,
2015-02-03,2062,橋椿,twse,59.40,60.40,59.30,60.00,961000,57600100,0.6,,163000000,594,,
2015-02-04,2062,橋椿,twse,60.40,60.40,58.60,58.90,1391686,82390503,-1.1,,163000000,889,,
2015-02-05,2062,橋椿,twse,58.60,59.10,58.40,59.00,424084,24950764,0.1,,163000000,324,,
2015-02-06,2062,橋椿,twse,59.20,59.40,58.00,58.00,637093,37316539,-1.0,,163000000,410,,
2015-02-09,2062,橋椿,twse,59.00,59.10,57.50,57.70,472000,27448600,-0.3,,163000000,345,,
2015-02-10,2062,橋椿,twse,57.60,58.30,57.00,57.20,539000,30937500,-0.5,,163000000,335,,
2015-02-11,2062,橋椿,twse,57.30,60.90,57.30,59.90,1417119,84528498,2.7,,163000000,1166,,
2015-02-12,2062,橋椿,twse,60.00,60.30,58.90,59.50,626200,37456700,-0.4,,163000000,450,,
2015-02-13,2062,橋椿,twse,59.60,59.70,58.70,58.70,310300,18353109,-0.8,,163000000,235,,
2015-02-24,2062,橋椿,twse,59.70,59.70,58.30,59.20,327550,19268760,0.5,,163000000,240,,
2015-02-25,2062,橋椿,twse,59.50,59.90,58.60,59.50,762001,45028760,0.3,,163000000,563,,
2015-02-26,2062,橋椿,twse,59.60,62.70,59.60,61.70,3923856,241049312,2.2,,163000000,2723,,
2015-03-02,2062,橋椿,twse,62.10,62.70,61.00,61.20,1091600,67317060,-0.5,,163000000,746,,
2015-03-03,2062,橋椿,twse,61.70,61.70,60.80,61.20,638250,39096350,0.0,,163000000,435,,
2015-03-04,2062,橋椿,twse,60.80,62.70,60.80,62.70,1703700,105779788,1.5,,163000000,1101,,
2015-03-05,2062,橋椿,twse,63.00,63.40,62.00,62.20,1609528,101039064,-0.5,,163000000,1025,,
2015-03-06,2062,橋椿,twse,62.50,64.20,62.20,63.20,2294112,145426256,1.0,,163000000,1446,,
2015-03-09,2062,橋椿,twse,63.40,64.20,63.10,63.30,2512697,160243711,0.1,,163000000,1475,,
2015-03-10,2062,橋椿,twse,63.40,64.50,62.70,63.40,1524032,96778822,0.1,,163000000,948,,
2015-03-11,2062,橋椿,twse,63.40,64.10,62.90,63.00,1039028,65960364,-0.4,,163000000,772,,
2015-03-12,2062,橋椿,twse,63.40,63.70,62.50,62.80,1151491,72521733,-0.2,,163000000,782,,
2015-03-13,2062,橋椿,twse,63.00,64.50,62.90,63.70,1411509,90116571,0.9,,163000000,1010,,
2015-03-16,2062,橋椿,twse,64.30,64.40,62.90,63.00,838331,53196784,-0.7,,163000000,537,,
2015-03-17,2062,橋椿,twse,63.10,63.70,62.60,62.80,514045,32362557,-0.2,,163000000,344,,
2015-03-18,2062,橋椿,twse,62.80,63.30,62.70,62.80,486080,30620364,0.0,,163000000,353,,
2015-03-19,2062,橋椿,twse,63.50,67.10,63.20,67.10,5870437,389355218,4.3,,163000000,3074,,
2015-03-20,2062,橋椿,twse,67.10,68.00,65.20,65.80,3784471,252798269,-1.3,,163000000,2366,,
2015-03-23,2062,橋椿,twse,66.20,67.80,66.10,66.40,1764071,118099712,0.6,,163000000,1222,,
2015-03-24,2062,橋椿,twse,66.40,67.80,65.60,66.40,1043031,69601001,0.0,,163000000,739,,
2015-03-25,2062,橋椿,twse,67.20,68.60,66.70,67.20,2454271,166092010,0.8,,163000000,1640,,
2015-03-26,2062,橋椿,twse,67.00,68.20,64.80,65.20,2226010,147523590,-2.0,,163000000,1476,,
2015-03-27,2062,橋椿,twse,65.20,65.90,63.30,64.00,1463340,94056397,-1.2,,163000000,980,,
